quarter_second,FHR,UC,second,minute
0,130.0,1.0,0,0
1,130.0,1.5,0,0
2,130.0,2.5,0,0
3,130.0,3.0,0,0
4,130.0,4.0,1,0
5,130.5,4.5,1,0
6,127.5,5.0,1,0
7,127.5,5.5,1,0
8,127.25,5.0,2,0
9,127.25,4.5,2,0
10,127.25,4.5,2,0
11,127.25,4.0,2,0
12,128.5,3.5,3,0
13,128.5,3.0,3,0
14,129.0,2.5,3,0
15,129.0,2.0,3,0
16,128.75,0.5,4,0
17,128.75,0.5,4,0
18,128.75,0.0,4,0
19,129.25,0.0,4,0
20,129.25,0.0,5,0
21,129.25,0.0,5,0
22,131.25,0.0,5,0
23,131.25,0.0,5,0
24,132.0,0.0,6,0
25,132.0,0.0,6,0
26,132.0,0.0,6,0
27,132.0,1.0,6,0
28,132.5,1.5,7,0
29,132.5,1.5,7,0
30,133.0,2.5,7,0
31,134.25,2.5,7,0
32,134.25,3.5,8,0
33,134.75,3.5,8,0
34,134.75,3.0,8,0
35,132.5,2.5,8,0
36,132.5,2.0,9,0
37,132.5,2.0,9,0
38,134.5,1.0,9,0
39,134.5,0.5,9,0
40,135.5,0.0,10,0
41,135.5,0.0,10,0
42,135.0,0.0,10,0
43,135.0,0.0,10,0
44,134.0,0.0,11,0
45,134.0,0.0,11,0
46,134.0,0.0,11,0
47,132.75,0.0,11,0
48,132.75,0.5,12,0
49,130.5,1.5,12,0
50,130.5,2.0,12,0
51,129.25,2.5,12,0
52,129.25,3.5,13,0
53,128.5,4.0,13,0
54,128.5,3.5,13,0
55,126.5,3.0,13,0
56,126.5,2.5,14,0
57,127.5,2.5,14,0
58,127.5,2.0,14,0
59,130.0,1.5,14,0
60,131.75,0.5,15,0
61,131.75,0.0,15,0
62,132.75,0.0,15,0
63,132.75,0.0,15,0
64,134.0,0.0,16,0
65,134.0,0.0,16,0
66,134.25,0.0,16,0
67,134.25,0.0,16,0
68,135.75,0.0,17,0
69,134.25,0.0,17,0
70,134.25,0.0,17,0
