quarter_second,FHR,UC,second,minute
0,141.0,20.0,0,0
1,141.25,20.0,0,0
2,141.25,19.5,0,0
3,141.0,19.5,0,0
4,141.0,19.0,1,0
5,141.0,18.5,1,0
6,141.0,18.5,1,0
7,141.0,19.5,1,0
8,141.5,19.5,2,0
9,141.5,19.0,2,0
10,142.0,18.5,2,0
11,142.5,18.0,2,0
12,142.5,18.0,3,0
13,142.0,17.5,3,0
14,142.0,18.0,3,0
15,142.0,18.5,3,0
16,142.0,18.0,4,0
17,142.0,17.5,4,0
18,142.0,17.0,4,0
19,142.0,17.0,4,0
20,140.75,16.5,5,0
21,141.25,17.5,5,0
22,141.25,17.5,5,0
23,140.75,17.0,5,0
24,140.75,17.0,6,0
25,140.75,16.5,6,0
26,140.75,16.0,6,0
27,140.75,16.0,6,0
28,140.75,16.5,7,0
29,140.75,17.0,7,0
30,141.0,16.5,7,0
31,141.0,16.5,7,0
32,140.75,16.5,8,0
33,141.5,16.0,8,0
34,141.5,16.0,8,0
35,142.0,16.0,8,0
36,142.0,17.0,9,0
37,141.75,16.5,9,0
38,141.75,16.0,9,0
39,140.75,16.5,9,0
40,141.0,16.5,10,0
41,141.0,16.5,10,0
42,140.75,17.0,10,0
43,140.75,17.5,10,0
44,141.0,17.0,11,0
45,140.75,16.5,11,0
46,140.75,17.0,11,0
47,140.75,17.0,11,0
48,140.75,17.0,12,0
49,140.75,18.0,12,0
50,141.25,18.0,12,0
51,141.25,18.0,12,0
52,142.25,18.0,13,0
53,142.25,18.5,13,0
54,142.25,18.5,13,0
55,141.75,18.5,13,0
56,141.75,18.5,14,0
57,141.5,19.0,14,0
58,141.5,18.5,14,0
59,141.75,18.0,14,0
60,141.75,19.0,15,0
61,141.75,19.5,15,0
62,142.0,19.5,15,0
63,142.0,19.5,15,0
64,142.25,19.5,16,0
65,142.25,19.0,16,0
66,142.5,19.5,16,0
67,141.75,20.0,16,0
68,141.75,20.5,17,0
69,142.0,20.0,17,0
70,142.0,20.5,17,0
71,142.0,20.0,17,0
72,141.5,20.0,18,0
73,141.5,21.5,18,0
74,141.5,23.0,18,0
75,141.5,23.0,18,0
76,141.75,22.0,19,0
77,142.25,23.5,19,0
78,142.25,23.0,19,0
79,141.25,23.0,19,0
80,141.25,24.0,20,0
81,141.25,23.5,20,0
82,143.0,23.5,20,0
83,143.0,24.0,20,0
84,142.75,23.5,21,0
85,142.75,23.0,21,0
86,142.0,23.5,21,0
87,142.0,24.5,21,0
88,142.0,24.0,22,0
89,142.0,23.5,22,0
90,142.0,23.0,22,0
91,142.0,22.5,22,0
92,142.0,23.0,23,0
93,142.5,24.0,23,0
94,142.5,26.0,23,0
95,142.5,24.5,23,0
96,143.0,23.5,24,0
97,143.0,23.0,24,0
98,142.75,21.5,24,0
99,142.75,20.5,24,0
100,142.75,19.5,25,0
101,142.75,20.0,25,0
102,142.75,19.5,25,0
103,142.75,19.5,25,0
104,143.0,19.5,26,0
105,143.0,18.5,26,0
106,143.0,16.0,26,0
107,143.0,17.0,26,0
108,142.75,15.5,27,0
109,143.25,13.0,27,0
110,143.25,13.5,27,0
111,143.25,13.5,27,0
112,143.25,13.5,28,0
113,142.75,12.5,28,0
114,142.5,12.5,28,0
115,142.5,13.0,28,0
116,143.0,14.0,29,0
117,143.0,12.5,29,0
118,142.5,12.5,29,0
119,143.25,12.0,29,0
120,143.25,13.0,30,0
121,143.25,15.0,30,0
122,143.25,16.0,30,0
123,143.0,15.0,30,0
124,143.75,14.0,31,0
125,143.75,15.0,31,0
126,143.25,16.5,31,0
127,143.25,16.0,31,0
128,144.25,16.5,32,0
129,144.0,18.5,32,0
130,144.0,20.5,32,0
131,144.0,22.5,32,0
132,144.0,21.5,33,0
133,144.5,20.5,33,0
134,144.25,20.0,33,0
135,144.25,20.5,33,0
136,145.0,23.0,34,0
137,145.0,25.5,34,0
138,143.5,24.0,34,0
139,144.0,23.5,34,0
140,144.0,23.5,35,0
141,143.25,23.0,35,0
142,143.25,23.5,35,0
143,142.5,24.5,35,0
144,142.75,25.0,36,0
145,142.75,23.5,36,0
146,143.0,22.5,36,0
147,142.5,22.0,36,0
148,142.5,21.5,37,0
149,141.75,21.5,37,0
150,141.75,22.0,37,0
151,141.25,23.0,37,0
152,139.75,23.0,38,0
153,139.75,21.5,38,0
154,140.25,21.0,38,0
155,140.25,21.0,38,0
156,140.25,20.5,39,0
157,140.25,21.0,39,0
158,140.5,21.5,39,0
159,139.25,22.5,39,0
160,139.25,21.5,40,0
161,140.5,21.0,40,0
162,140.5,21.0,40,0
163,140.5,21.0,40,0
164,140.75,21.0,41,0
165,140.75,21.5,41,0
166,141.5,22.0,41,0
167,141.5,23.0,41,0
168,141.0,21.5,42,0
169,141.5,21.5,42,0
170,141.5,21.0,42,0
171,141.0,21.0,42,0
172,141.0,21.5,43,0
173,141.25,22.5,43,0
174,141.25,23.0,43,0
175,140.5,22.5,43,0
176,141.75,21.5,44,0
177,141.75,21.0,44,0
178,140.75,21.0,44,0
179,140.75,21.0,44,0
180,141.0,21.5,45,0
181,141.0,22.5,45,0
182,141.0,22.5,45,0
183,142.25,21.5,45,0
184,142.25,21.5,46,0
185,142.0,21.0,46,0
186,141.75,20.5,46,0
187,141.75,21.0,46,0
188,142.25,21.0,47,0
189,142.25,22.0,47,0
190,141.5,22.5,47,0
191,140.75,22.5,47,0
192,140.75,21.5,48,0
193,140.0,21.0,48,0
194,140.0,21.0,48,0
195,139.25,21.0,48,0
196,139.25,22.5,49,0
197,136.5,23.0,49,0
198,136.5,22.0,49,0
199,136.25,21.5,49,0
200,136.25,21.5,50,0
201,137.25,21.0,50,0
202,137.25,21.5,50,0
203,137.75,22.5,50,0
204,137.5,23.5,51,0
205,137.5,22.0,51,0
206,136.75,21.5,51,0
207,136.75,21.0,51,0
208,137.0,21.0,52,0
209,137.0,22.0,52,0
210,136.5,23.0,52,0
211,136.75,23.0,52,0
212,136.75,21.5,53,0
213,137.25,21.0,53,0
214,137.25,21.5,53,0
215,138.75,21.5,53,0
216,138.75,21.5,54,0
217,138.0,22.5,54,0
218,138.75,23.0,54,0
219,138.75,23.0,54,0
220,139.0,21.5,55,0
221,139.0,21.5,55,0
222,138.5,21.5,55,0
223,138.5,21.5,55,0
224,138.5,22.0,56,0
225,140.0,23.0,56,0
226,140.0,23.5,56,0
227,140.25,22.5,56,0
228,140.25,22.0,57,0
229,140.75,22.0,57,0
230,141.5,22.0,57,0
231,141.5,21.5,57,0
232,141.75,22.5,58,0
233,141.75,24.0,58,0
234,142.0,23.0,58,0
