quarter_second,FHR,UC,second,minute
0,120.0,36.0,0,0
1,120.0,32.0,0,0
2,126.0,32.0,0,0
3,126.0,34.0,0,0
4,129.75,34.0,1,0
5,131.0,40.0,1,0
6,131.0,40.0,1,0
7,129.25,45.0,1,0
8,129.25,45.0,2,0
9,124.5,46.0,2,0
10,124.5,46.0,2,0
11,128.25,44.0,2,0
12,128.25,44.0,3,0
13,129.25,39.0,3,0
14,129.25,39.0,3,0
15,131.0,35.0,3,0
16,131.0,35.0,4,0
17,127.75,33.0,4,0
18,127.75,33.0,4,0
19,125.0,31.0,4,0
20,130.5,31.0,5,0
21,130.5,28.0,5,0
22,134.5,28.0,5,0
23,134.5,27.0,5,0
24,136.25,27.0,6,0
25,136.25,28.0,6,0
26,139.0,28.0,6,0
27,140.25,30.0,6,0
28,140.25,30.0,7,0
29,141.5,30.0,7,0
30,141.5,30.0,7,0
31,141.5,29.0,7,0
32,142.75,29.0,8,0
33,144.25,29.0,8,0
34,145.75,29.0,8,0
35,145.75,30.0,8,0
36,146.25,30.0,9,0
37,147.75,30.0,9,0
38,147.75,30.0,9,0
39,149.25,31.0,9,0
40,149.25,31.0,10,0
41,149.25,31.0,10,0
42,150.0,31.0,10,0
43,150.0,31.0,10,0
44,150.75,31.0,11,0
45,151.5,31.0,11,0
46,151.5,31.0,11,0
47,151.5,34.0,11,0
48,151.5,34.0,12,0
49,151.5,35.0,12,0
50,152.25,35.0,12,0
51,152.25,35.0,12,0
52,151.5,35.0,13,0
53,149.25,33.0,13,0
54,149.25,33.0,13,0
55,147.75,32.0,13,0
56,147.75,32.0,14,0
57,147.0,33.0,14,0
58,146.25,33.0,14,0
59,146.25,33.0,14,0
60,145.75,33.0,15,0
61,147.0,35.0,15,0
62,147.0,35.0,15,0
63,146.25,41.0,15,0
64,146.25,41.0,16,0
65,147.0,57.0,16,0
66,147.0,57.0,16,0
67,147.0,72.0,16,0
68,145.0,72.0,17,0
69,145.0,71.0,17,0
70,144.25,71.0,17,0
71,145.0,61.0,17,0
72,145.0,61.0,18,0
73,146.25,52.0,18,0
74,146.25,52.0,18,0
75,149.25,47.0,18,0
76,149.25,47.0,19,0
77,149.25,44.0,19,0
78,150.75,44.0,19,0
79,150.75,45.0,19,0
80,150.75,45.0,20,0
81,0.0,49.0,20,0
82,0.0,49.0,20,0
83,0.0,50.0,20,0
84,0.0,50.0,21,0
85,0.0,47.0,21,0
86,147.0,47.0,21,0
87,147.0,42.0,21,0
88,147.75,42.0,22,0
89,147.0,38.0,22,0
90,147.0,38.0,22,0
91,150.0,38.0,22,0
92,150.75,38.0,23,0
93,150.75,41.0,23,0
94,151.5,41.0,23,0
95,150.0,45.0,23,0
96,150.0,45.0,24,0
97,149.25,51.0,24,0
98,150.75,51.0,24,0
99,150.75,61.0,24,0
100,150.75,61.0,25,0
101,150.75,67.0,25,0
102,152.25,67.0,25,0
103,152.25,63.0,25,0
104,152.25,63.0,26,0
105,152.25,53.0,26,0
106,152.25,53.0,26,0
107,152.25,43.0,26,0
108,152.25,43.0,27,0
109,152.25,38.0,27,0
110,154.75,38.0,27,0
111,153.75,37.0,27,0
112,153.75,37.0,28,0
113,153.75,38.0,28,0
114,156.25,38.0,28,0
115,156.25,42.0,28,0
116,155.5,42.0,29,0
117,154.75,46.0,29,0
