quarter_second,FHR,UC,second,minute
0,146.75,20.5,0,0
1,151.0,19.0,0,0
2,151.0,18.5,0,0
3,151.75,19.0,0,0
4,147.0,24.5,1,0
5,147.0,28.5,1,0
6,149.25,25.5,1,0
7,149.25,26.5,1,0
8,150.25,28.0,2,0
9,150.0,27.0,2,0
10,150.0,23.5,2,0
11,150.0,22.0,2,0
12,150.0,28.5,3,0
13,150.0,28.5,3,0
14,149.75,27.0,3,0
15,149.75,29.5,3,0
16,149.75,33.5,4,0
17,150.25,36.5,4,0
18,150.25,42.0,4,0
19,150.0,49.0,4,0
20,150.0,37.5,5,0
21,150.0,35.5,5,0
22,149.25,35.5,5,0
23,147.25,35.5,5,0
24,148.5,35.0,6,0
25,148.5,41.0,6,0
26,147.5,42.5,6,0
27,147.5,41.5,6,0
28,147.0,40.0,7,0
29,147.0,37.0,7,0
30,147.75,39.5,7,0
31,148.0,37.5,7,0
32,148.0,33.0,8,0
33,147.75,31.0,8,0
34,147.75,34.0,8,0
35,147.0,36.5,8,0
36,147.25,35.5,9,0
37,147.5,33.5,9,0
38,147.5,31.0,9,0
39,144.5,28.0,9,0
40,144.5,27.0,10,0
41,144.5,25.5,10,0
42,144.5,27.0,10,0
43,144.5,30.0,10,0
44,144.5,33.0,11,0
45,144.25,34.0,11,0
46,144.25,32.0,11,0
47,144.5,31.5,11,0
48,144.5,30.0,12,0
49,136.75,28.5,12,0
50,139.0,29.0,12,0
51,139.0,30.0,12,0
52,142.25,28.0,13,0
53,142.25,27.5,13,0
54,143.0,30.0,13,0
55,143.25,29.0,13,0
56,143.25,24.5,14,0
57,142.75,21.0,14,0
58,142.75,18.0,14,0
59,140.5,20.0,14,0
60,140.5,22.0,15,0
61,135.0,21.0,15,0
62,135.0,21.5,15,0
63,133.5,20.5,15,0
64,133.5,19.0,16,0
65,133.0,18.0,16,0
66,133.0,18.0,16,0
67,132.75,19.5,16,0
68,133.5,21.5,17,0
69,133.5,21.0,17,0
70,135.75,19.0,17,0
71,135.75,17.0,17,0
72,138.0,15.5,18,0
73,138.0,14.5,18,0
74,138.5,13.5,18,0
75,139.75,18.0,18,0
76,139.75,19.5,19,0
77,139.25,20.0,19,0
78,139.25,20.0,19,0
79,138.25,18.0,19,0
80,138.25,17.0,20,0
81,135.75,16.0,20,0
82,133.75,15.5,20,0
83,133.75,18.0,20,0
84,132.25,19.5,21,0
85,132.25,20.0,21,0
86,132.5,20.5,21,0
87,132.5,21.0,21,0
88,133.25,22.5,22,0
89,133.25,22.0,22,0
90,134.75,20.0,22,0
91,134.75,18.5,22,0
92,133.75,17.5,23,0
93,133.25,18.0,23,0
94,133.25,17.5,23,0
95,131.5,19.5,23,0
96,131.5,20.5,24,0
97,133.5,20.0,24,0
98,133.5,19.0,24,0
99,133.5,16.0,24,0
100,133.75,16.0,25,0
101,133.75,17.0,25,0
102,131.75,17.0,25,0
103,131.75,14.0,25,0
104,132.0,15.0,26,0
105,132.0,18.0,26,0
106,132.0,19.5,26,0
107,132.0,22.0,26,0
108,133.0,23.0,27,0
109,133.0,24.5,27,0
110,133.0,24.5,27,0
111,133.0,25.0,27,0
112,133.0,26.0,28,0
113,133.0,24.5,28,0
114,133.0,24.5,28,0
115,132.75,23.5,28,0
116,132.75,22.0,29,0
117,134.0,24.0,29,0
118,134.0,26.0,29,0
119,134.75,22.0,29,0
120,134.25,19.0,30,0
121,134.25,17.0,30,0
122,134.5,16.0,30,0
123,135.5,20.0,30,0
124,135.5,18.0,31,0
125,135.0,15.0,31,0
126,135.0,14.0,31,0
127,135.25,15.0,31,0
128,135.25,14.0,32,0
129,135.25,13.5,32,0
130,135.25,19.0,32,0
131,135.5,18.0,32,0
132,135.5,16.0,33,0
133,135.5,14.5,33,0
134,135.5,14.5,33,0
135,135.25,15.5,33,0
136,135.25,14.5,34,0
137,135.5,14.5,34,0
138,126.25,21.0,34,0
139,126.25,25.0,34,0
140,125.25,20.5,35,0
141,125.25,17.5,35,0
142,125.25,18.5,35,0
143,125.25,19.5,35,0
144,125.5,21.0,36,0
145,125.5,23.0,36,0
146,125.5,23.5,36,0
147,125.5,26.0,36,0
148,125.5,25.5,37,0
149,125.5,27.5,37,0
150,125.25,34.0,37,0
151,0.0,37.0,37,0
152,0.0,36.0,38,0
153,0.0,37.5,38,0
154,0.0,39.5,38,0
155,0.0,46.0,38,0
156,158.25,50.0,39,0
157,158.25,49.5,39,0
158,158.75,46.0,39,0
159,158.25,44.5,39,0
160,158.25,46.0,40,0
161,158.5,51.0,40,0
162,157.0,53.5,40,0
163,157.0,52.0,40,0
164,158.0,52.0,41,0
165,153.0,53.0,41,0
166,153.0,52.5,41,0
167,152.75,52.5,41,0
168,152.75,52.0,42,0
169,151.5,53.0,42,0
170,149.0,53.5,42,0
171,149.0,54.5,42,0
172,146.0,55.0,43,0
173,146.0,55.0,43,0
174,141.25,57.5,43,0
175,141.25,56.0,43,0
176,140.5,55.0,44,0
177,139.25,54.0,44,0
178,139.25,51.5,44,0
179,139.0,48.0,44,0
180,139.0,45.0,45,0
181,139.5,40.0,45,0
182,139.5,36.0,45,0
183,139.75,30.5,45,0
184,137.5,21.0,46,0
185,137.5,17.5,46,0
186,137.75,13.5,46,0
187,137.75,15.5,46,0
