quarter_second,FHR,UC,second,minute
0,123.0,14.0,0,0
1,122.0,14.0,0,0
2,122.0,14.0,0,0
3,121.0,14.0,0,0
4,121.0,20.0,1,0
5,120.0,20.0,1,0
6,120.0,29.0,1,0
7,120.0,29.0,1,0
8,120.0,33.0,2,0
9,119.0,33.0,2,0
10,119.0,31.0,2,0
11,120.0,31.0,2,0
12,120.0,31.0,3,0
13,123.0,31.0,3,0
14,123.0,30.0,3,0
15,126.0,30.0,3,0
16,126.0,17.0,4,0
17,126.0,17.0,4,0
18,126.0,6.0,4,0
19,123.0,6.0,4,0
20,123.0,2.0,5,0
21,123.0,2.0,5,0
22,123.0,1.0,5,0
23,121.0,1.0,5,0
24,121.0,0.0,6,0
25,118.0,0.0,6,0
26,118.0,1.0,6,0
27,118.0,1.0,6,0
28,118.0,2.0,7,0
29,116.0,2.0,7,0
30,116.0,2.0,7,0
31,116.0,2.0,7,0
32,116.0,5.0,8,0
33,114.0,5.0,8,0
34,114.0,8.0,8,0
35,115.0,8.0,8,0
36,115.0,9.0,9,0
37,114.0,9.0,9,0
38,114.0,12.0,9,0
39,116.0,12.0,9,0
40,116.0,14.0,10,0
41,116.0,14.0,10,0
42,116.0,16.0,10,0
43,116.0,16.0,10,0
44,116.0,20.0,11,0
45,118.0,20.0,11,0
46,118.0,22.0,11,0
47,119.0,22.0,11,0
48,119.0,20.0,12,0
49,121.0,20.0,12,0
50,121.0,20.0,12,0
51,122.0,20.0,12,0
52,122.0,21.0,13,0
53,122.0,21.0,13,0
54,122.0,17.0,13,0
55,122.0,17.0,13,0
56,122.0,12.0,14,0
57,122.0,12.0,14,0
58,122.0,13.0,14,0
59,123.0,13.0,14,0
60,123.0,17.0,15,0
61,123.0,17.0,15,0
62,123.0,19.0,15,0
63,125.0,19.0,15,0
64,125.0,19.0,16,0
65,123.0,19.0,16,0
66,123.0,18.0,16,0
67,123.0,18.0,16,0
68,123.0,20.0,17,0
69,118.0,20.0,17,0
70,118.0,22.0,17,0
71,117.0,22.0,17,0
72,117.0,21.0,18,0
73,117.0,21.0,18,0
74,117.0,17.0,18,0
75,117.0,17.0,18,0
76,117.0,15.0,19,0
77,115.0,15.0,19,0
78,115.0,15.0,19,0
79,114.0,15.0,19,0
80,114.0,14.0,20,0
81,118.0,14.0,20,0
82,118.0,18.0,20,0
83,119.0,18.0,20,0
84,119.0,21.0,21,0
85,117.0,21.0,21,0
86,117.0,19.0,21,0
87,118.0,19.0,21,0
88,118.0,17.0,22,0
89,117.0,17.0,22,0
90,117.0,23.0,22,0
91,119.0,23.0,22,0
92,119.0,33.0,23,0
93,118.0,33.0,23,0
94,118.0,36.0,23,0
95,116.0,36.0,23,0
96,116.0,28.0,24,0
97,116.0,28.0,24,0
98,116.0,17.0,24,0
99,115.0,17.0,24,0
100,115.0,21.0,25,0
101,116.0,21.0,25,0
102,116.0,27.0,25,0
103,116.0,27.0,25,0
104,115.0,28.0,26,0
105,115.0,28.0,26,0
106,114.0,25.0,26,0
107,114.0,25.0,26,0
108,114.0,17.0,27,0
109,114.0,17.0,27,0
110,115.0,15.0,27,0
111,115.0,15.0,27,0
112,115.0,18.0,28,0
113,115.0,18.0,28,0
114,118.0,19.0,28,0
115,118.0,19.0,28,0
116,116.0,17.0,29,0
117,116.0,17.0,29,0
118,113.0,11.0,29,0
119,113.0,11.0,29,0
120,110.0,5.0,30,0
121,110.0,5.0,30,0
122,109.0,3.0,30,0
123,109.0,3.0,30,0
124,109.0,3.0,31,0
125,107.0,3.0,31,0
126,107.0,6.0,31,0
127,109.0,6.0,31,0
128,109.0,12.0,32,0
129,109.0,12.0,32,0
130,109.0,20.0,32,0
131,110.0,20.0,32,0
132,110.0,27.0,33,0
133,111.0,27.0,33,0
134,111.0,30.0,33,0
135,111.0,30.0,33,0
136,112.0,25.0,34,0
137,112.0,25.0,34,0
138,114.0,18.0,34,0
139,114.0,18.0,34,0
140,116.0,15.0,35,0
141,116.0,15.0,35,0
142,118.0,13.0,35,0
143,118.0,13.0,35,0
144,120.0,9.0,36,0
145,120.0,9.0,36,0
146,122.0,5.0,36,0
147,122.0,5.0,36,0
148,122.0,5.0,37,0
149,122.0,5.0,37,0
150,123.0,7.0,37,0
151,123.0,7.0,37,0
152,123.0,9.0,38,0
153,120.0,9.0,38,0
154,120.0,11.0,38,0
155,120.0,11.0,38,0
156,120.0,13.0,39,0
157,120.0,13.0,39,0
158,120.0,13.0,39,0
159,121.0,13.0,39,0
160,121.0,14.0,40,0
161,123.0,14.0,40,0
162,123.0,13.0,40,0
163,122.0,13.0,40,0
164,122.0,14.0,41,0
165,121.0,14.0,41,0
166,121.0,19.0,41,0
167,122.0,19.0,41,0
168,122.0,23.0,42,0
169,121.0,23.0,42,0
170,121.0,19.0,42,0
171,120.0,19.0,42,0
172,120.0,14.0,43,0
173,119.0,14.0,43,0
174,119.0,12.0,43,0
175,119.0,12.0,43,0
176,119.0,14.0,44,0
177,122.0,14.0,44,0
178,122.0,15.0,44,0
179,123.0,15.0,44,0
180,123.0,13.0,45,0
181,124.0,13.0,45,0
182,124.0,11.0,45,0
183,126.0,11.0,45,0
184,126.0,11.0,46,0
185,127.0,11.0,46,0
186,127.0,12.0,46,0
187,129.0,12.0,46,0
188,129.0,15.0,47,0
189,128.0,15.0,47,0
190,127.0,15.0,47,0
191,127.0,15.0,47,0
192,127.0,14.0,48,0
193,127.0,14.0,48,0
194,127.0,13.0,48,0
195,127.0,13.0,48,0
196,126.0,12.0,49,0
197,126.0,12.0,49,0
198,124.0,11.0,49,0
199,124.0,11.0,49,0
200,125.0,10.0,50,0
201,125.0,10.0,50,0
202,125.0,10.0,50,0
203,125.0,10.0,50,0
204,125.0,12.0,51,0
205,125.0,12.0,51,0
206,123.0,17.0,51,0
207,123.0,17.0,51,0
208,124.0,24.0,52,0
209,124.0,24.0,52,0
210,123.0,27.0,52,0
211,123.0,27.0,52,0
212,126.0,27.0,53,0
213,127.0,27.0,53,0
214,127.0,27.0,53,0
215,128.0,27.0,53,0
216,128.0,26.0,54,0
217,127.0,26.0,54,0
218,127.0,25.0,54,0
219,128.0,25.0,54,0
220,128.0,26.0,55,0
221,128.0,26.0,55,0
222,128.0,27.0,55,0
223,127.0,27.0,55,0
224,127.0,27.0,56,0
225,127.0,27.0,56,0
226,127.0,28.0,56,0
227,126.0,28.0,56,0
228,126.0,28.0,57,0
229,126.0,28.0,57,0
230,127.0,27.0,57,0
231,127.0,27.0,57,0
232,126.0,26.0,58,0
233,126.0,26.0,58,0
234,127.0,27.0,58,0
235,127.0,27.0,58,0
236,128.0,27.0,59,0
237,128.0,27.0,59,0
238,129.0,26.0,59,0
239,129.0,26.0,59,0
240,131.0,25.0,60,1
241,131.0,25.0,60,1
242,129.0,25.0,60,1
243,128.0,25.0,60,1
244,128.0,25.0,61,1
245,129.0,25.0,61,1
246,129.0,25.0,61,1
247,127.0,25.0,61,1
248,127.0,24.0,62,1
249,127.0,24.0,62,1
250,127.0,24.0,62,1
251,127.0,24.0,62,1
252,127.0,25.0,63,1
253,127.0,25.0,63,1
254,127.0,23.0,63,1
255,127.0,23.0,63,1
256,127.0,20.0,64,1
257,128.0,20.0,64,1
258,130.0,20.0,64,1
259,130.0,20.0,64,1
260,129.0,20.0,65,1
261,129.0,20.0,65,1
262,131.0,20.0,65,1
263,131.0,20.0,65,1
264,131.0,21.0,66,1
265,131.0,21.0,66,1
266,129.0,22.0,66,1
267,129.0,22.0,66,1
268,130.0,22.0,67,1
269,131.0,22.0,67,1
270,131.0,22.0,67,1
271,132.0,22.0,67,1
272,132.0,22.0,68,1
273,132.0,22.0,68,1
274,132.0,23.0,68,1
275,135.0,23.0,68,1
276,135.0,24.0,69,1
277,134.0,24.0,69,1
278,135.0,25.0,69,1
279,135.0,25.0,69,1
280,133.0,26.0,70,1
281,133.0,26.0,70,1
282,133.0,26.0,70,1
283,133.0,26.0,70,1
284,134.0,26.0,71,1
285,134.0,26.0,71,1
286,133.0,25.0,71,1
287,133.0,25.0,71,1
288,133.0,25.0,72,1
289,133.0,25.0,72,1
290,133.0,24.0,72,1
291,134.0,24.0,72,1
292,134.0,23.0,73,1
293,133.0,23.0,73,1
294,133.0,23.0,73,1
295,133.0,23.0,73,1
296,133.0,23.0,74,1
297,133.0,23.0,74,1
298,133.0,22.0,74,1
299,133.0,22.0,74,1
300,133.0,21.0,75,1
301,133.0,21.0,75,1
302,132.0,20.0,75,1
303,133.0,20.0,75,1
304,133.0,18.0,76,1
305,132.0,18.0,76,1
306,132.0,18.0,76,1
307,132.0,18.0,76,1
308,132.0,20.0,77,1
309,131.0,20.0,77,1
310,131.0,23.0,77,1
311,132.0,23.0,77,1
312,132.0,24.0,78,1
313,133.0,24.0,78,1
314,133.0,22.0,78,1
315,133.0,22.0,78,1
316,135.0,22.0,79,1
317,135.0,22.0,79,1
318,136.0,22.0,79,1
319,136.0,22.0,79,1
320,136.0,22.0,80,1
321,136.0,22.0,80,1
322,136.0,22.0,80,1
323,136.0,22.0,80,1
324,136.0,21.0,81,1
325,136.0,21.0,81,1
326,136.0,20.0,81,1
327,138.0,20.0,81,1
328,138.0,20.0,82,1
329,138.0,20.0,82,1
330,138.0,19.0,82,1
331,138.0,19.0,82,1
332,138.0,19.0,83,1
333,138.0,19.0,83,1
334,137.0,19.0,83,1
335,136.0,19.0,83,1
336,136.0,20.0,84,1
337,135.0,20.0,84,1
338,135.0,22.0,84,1
339,134.0,22.0,84,1
340,134.0,22.0,85,1
341,134.0,22.0,85,1
342,135.0,21.0,85,1
343,135.0,21.0,85,1
344,134.0,21.0,86,1
345,134.0,21.0,86,1
346,133.0,21.0,86,1
347,133.0,21.0,86,1
348,133.0,21.0,87,1
349,133.0,21.0,87,1
350,134.0,20.0,87,1
351,135.0,20.0,87,1
352,135.0,21.0,88,1
353,133.0,21.0,88,1
354,133.0,21.0,88,1
355,134.0,21.0,88,1
356,134.0,22.0,89,1
357,135.0,22.0,89,1
358,134.0,22.0,89,1
359,134.0,22.0,89,1
360,134.0,22.0,90,1
361,134.0,22.0,90,1
362,135.0,22.0,90,1
363,135.0,22.0,90,1
364,135.0,22.0,91,1
365,135.0,22.0,91,1
366,136.0,22.0,91,1
