quarter_second,FHR,UC,second,minute
0,139.0,25.0,0,0
1,139.0,25.0,0,0
2,138.25,25.0,0,0
3,138.25,25.0,0,0
4,136.25,25.0,1,0
5,134.0,25.0,1,0
6,134.0,25.0,1,0
7,133.25,25.0,1,0
8,133.25,24.0,2,0
9,132.25,24.0,2,0
10,132.25,23.0,2,0
11,135.25,23.0,2,0
12,135.25,20.0,3,0
13,135.25,20.0,3,0
14,137.0,16.0,3,0
15,137.0,16.0,3,0
16,136.25,14.0,4,0
17,136.25,14.0,4,0
18,135.75,15.0,4,0
19,135.75,15.0,4,0
20,135.75,21.0,5,0
21,135.75,21.0,5,0
22,135.75,28.0,5,0
23,135.25,28.0,5,0
24,135.25,32.0,6,0
25,134.5,32.0,6,0
26,134.5,33.0,6,0
27,135.75,33.0,6,0
28,137.0,31.0,7,0
29,137.0,31.0,7,0
30,137.0,28.0,7,0
31,137.0,28.0,7,0
32,137.5,27.0,8,0
33,137.5,27.0,8,0
34,139.5,30.0,8,0
35,139.5,30.0,8,0
36,139.5,34.0,9,0
37,138.25,34.0,9,0
38,138.25,38.0,9,0
39,140.25,38.0,9,0
40,140.25,37.0,10,0
41,141.5,37.0,10,0
42,141.5,31.0,10,0
43,141.5,31.0,10,0
44,141.5,26.0,11,0
45,140.75,26.0,11,0
46,142.25,22.0,11,0
47,142.75,22.0,11,0
48,142.75,21.0,12,0
49,143.5,21.0,12,0
50,143.5,21.0,12,0
51,142.25,21.0,12,0
52,142.25,19.0,13,0
53,142.25,19.0,13,0
54,142.75,17.0,13,0
55,142.75,17.0,13,0
56,142.75,16.0,14,0
57,142.75,16.0,14,0
58,142.75,15.0,14,0
59,140.75,15.0,14,0
60,140.75,11.0,15,0
61,143.5,11.0,15,0
62,142.25,8.0,15,0
63,142.25,8.0,15,0
64,142.25,6.0,16,0
65,142.25,6.0,16,0
66,142.75,6.0,16,0
67,142.75,6.0,16,0
68,142.75,7.0,17,0
69,144.25,7.0,17,0
70,144.25,8.0,17,0
71,142.25,8.0,17,0
72,144.25,8.0,18,0
73,144.25,8.0,18,0
74,144.25,9.0,18,0
75,144.25,9.0,18,0
76,145.0,9.0,19,0
77,145.0,9.0,19,0
78,145.0,8.0,19,0
79,146.25,8.0,19,0
80,146.25,6.0,20,0
81,145.75,6.0,20,0
82,147.75,4.0,20,0
83,147.75,4.0,20,0
84,147.75,2.0,21,0
85,147.75,2.0,21,0
86,147.0,2.0,21,0
87,148.5,2.0,21,0
88,148.5,2.0,22,0
89,149.25,2.0,22,0
90,148.5,3.0,22,0
91,148.5,3.0,22,0
92,150.0,4.0,23,0
93,150.0,4.0,23,0
94,150.0,7.0,23,0
95,149.25,7.0,23,0
96,149.25,11.0,24,0
97,151.5,11.0,24,0
98,152.25,19.0,24,0
99,152.25,19.0,24,0
100,150.0,28.0,25,0
101,150.0,28.0,25,0
102,150.75,34.0,25,0
103,152.25,34.0,25,0
104,152.25,38.0,26,0
105,150.75,38.0,26,0
106,153.75,36.0,26,0
107,153.75,36.0,26,0
108,153.75,34.0,27,0
109,153.0,34.0,27,0
110,153.75,34.0,27,0
111,154.75,34.0,27,0
112,154.75,33.0,28,0
113,153.75,33.0,28,0
114,155.5,29.0,28,0
115,155.5,29.0,28,0
116,158.75,27.0,29,0
117,150.75,27.0,29,0
118,150.75,33.0,29,0
119,155.5,33.0,29,0
120,154.75,42.0,30,0
121,154.75,42.0,30,0
122,152.25,49.0,30,0
123,153.0,49.0,30,0
124,153.0,50.0,31,0
125,150.75,50.0,31,0
126,150.75,52.0,31,0
127,152.25,52.0,31,0
128,153.0,58.0,32,0
129,153.0,58.0,32,0
130,153.75,66.0,32,0
131,153.75,66.0,32,0
132,153.75,61.0,33,0
133,152.25,61.0,33,0
134,152.25,43.0,33,0
135,151.5,43.0,33,0
136,152.25,25.0,34,0
137,152.25,25.0,34,0
138,152.25,22.0,34,0
139,153.0,22.0,34,0
140,153.0,30.0,35,0
141,152.25,30.0,35,0
142,152.25,39.0,35,0
143,152.25,39.0,35,0
144,150.0,53.0,36,0
145,150.0,53.0,36,0
146,151.5,62.0,36,0
147,151.5,62.0,36,0
148,151.5,59.0,37,0
149,151.5,59.0,37,0
150,150.0,52.0,37,0
151,150.0,52.0,37,0
152,150.0,48.0,38,0
153,150.0,48.0,38,0
154,149.25,45.0,38,0
155,146.25,45.0,38,0
156,146.25,41.0,39,0
157,147.75,41.0,39,0
158,147.0,41.0,39,0
159,147.0,41.0,39,0
160,145.75,43.0,40,0
161,145.75,43.0,40,0
162,147.0,41.0,40,0
163,145.75,41.0,40,0
164,145.75,33.0,41,0
165,146.25,33.0,41,0
166,146.25,30.0,41,0
167,145.75,30.0,41,0
168,145.75,33.0,42,0
169,147.0,33.0,42,0
170,145.75,34.0,42,0
171,145.75,34.0,42,0
172,145.75,28.0,43,0
173,143.5,28.0,43,0
174,143.5,23.0,43,0
175,139.5,23.0,43,0
176,139.5,23.0,44,0
177,142.75,23.0,44,0
178,140.75,27.0,44,0
179,140.75,27.0,44,0
180,140.75,26.0,45,0
181,142.75,26.0,45,0
182,139.0,22.0,45,0
183,142.25,22.0,45,0
184,142.25,19.0,46,0
185,142.75,19.0,46,0
186,142.75,18.0,46,0
187,140.75,18.0,46,0
188,140.75,18.0,47,0
189,140.75,18.0,47,0
190,140.25,21.0,47,0
191,140.25,21.0,47,0
192,140.75,25.0,48,0
193,140.75,25.0,48,0
194,137.5,23.0,48,0
195,139.0,23.0,48,0
196,139.0,18.0,49,0
197,140.25,18.0,49,0
198,140.25,13.0,49,0
199,141.5,13.0,49,0
200,141.5,11.0,50,0
201,141.5,11.0,50,0
202,140.25,11.0,50,0
203,140.25,11.0,50,0
204,140.75,14.0,51,0
205,140.75,14.0,51,0
206,140.25,16.0,51,0
