quarter_second,FHR,UC,second,minute
0,130.75,20.0,0,0
1,132.5,20.0,0,0
2,132.5,20.0,0,0
3,130.5,20.0,0,0
4,130.5,20.0,1,0
5,130.0,20.5,1,0
6,130.0,21.0,1,0
7,129.75,20.5,1,0
8,129.75,20.0,2,0
9,129.0,20.0,2,0
10,129.0,19.5,2,0
11,128.5,19.5,2,0
12,128.5,19.5,3,0
13,129.75,19.0,3,0
14,130.0,19.0,3,0
15,130.0,18.5,3,0
16,130.75,18.5,4,0
17,130.75,19.0,4,0
18,131.75,19.0,4,0
19,131.75,19.0,4,0
20,132.25,20.0,5,0
21,132.75,20.0,5,0
22,132.75,20.0,5,0
23,133.75,20.0,5,0
24,133.75,20.5,6,0
25,134.25,20.5,6,0
26,134.25,20.5,6,0
27,133.0,20.0,6,0
28,133.0,20.0,7,0
29,130.75,19.5,7,0
30,130.75,19.0,7,0
31,126.75,18.5,7,0
32,126.75,18.0,8,0
33,123.25,18.0,8,0
34,123.25,19.0,8,0
35,121.0,19.5,8,0
36,121.0,20.5,9,0
37,116.25,21.0,9,0
38,116.25,22.0,9,0
39,115.25,22.5,9,0
40,115.25,22.0,10,0
41,115.5,22.0,10,0
42,115.5,22.0,10,0
43,119.0,22.0,10,0
44,119.0,22.0,11,0
45,121.5,21.5,11,0
46,121.5,20.5,11,0
47,122.75,20.0,11,0
48,122.75,20.0,12,0
49,123.75,20.5,12,0
50,123.75,21.0,12,0
51,124.75,21.0,12,0
52,124.75,22.0,13,0
53,125.25,22.5,13,0
54,125.25,21.5,13,0
55,125.25,21.5,13,0
56,127.25,21.5,14,0
57,128.25,21.5,14,0
58,128.25,21.0,14,0
59,129.0,21.0,14,0
60,129.0,21.0,15,0
61,129.25,20.5,15,0
62,129.25,20.0,15,0
63,128.5,19.0,15,0
64,128.5,19.5,16,0
65,128.0,19.5,16,0
66,128.0,20.0,16,0
67,128.5,21.0,16,0
68,128.5,21.5,17,0
69,128.75,21.5,17,0
70,130.0,21.0,17,0
71,130.0,21.0,17,0
72,131.5,20.5,18,0
73,131.5,20.5,18,0
74,132.75,20.5,18,0
75,132.75,20.0,18,0
76,133.75,21.0,19,0
77,133.75,21.5,19,0
78,134.5,22.0,19,0
79,135.0,22.5,19,0
80,135.0,22.5,20,0
81,135.75,21.5,20,0
82,135.75,21.5,20,0
83,136.25,21.0,20,0
84,136.25,21.0,21,0
85,137.0,20.5,21,0
86,137.0,20.5,21,0
87,137.0,20.5,21,0
88,136.0,19.5,22,0
89,136.0,20.5,22,0
90,136.0,20.5,22,0
91,135.75,21.0,22,0
92,135.75,21.0,23,0
93,135.75,21.5,23,0
94,135.0,21.0,23,0
95,133.75,20.5,23,0
96,133.75,20.5,24,0
97,134.25,20.5,24,0
98,134.25,20.0,24,0
99,138.25,20.5,24,0
100,138.25,19.0,25,0
101,139.5,19.0,25,0
102,139.5,19.5,25,0
103,139.5,19.5,25,0
104,139.5,19.5,26,0
105,139.5,20.5,26,0
106,136.75,20.0,26,0
107,136.75,20.0,26,0
108,138.75,20.0,27,0
109,138.75,20.0,27,0
110,140.5,20.0,27,0
111,140.5,20.5,27,0
112,140.5,20.5,28,0
113,140.5,20.0,28,0
114,140.5,19.5,28,0
115,140.5,19.5,28,0
116,140.5,20.0,29,0
117,138.5,21.5,29,0
118,138.5,22.0,29,0
119,139.25,22.0,29,0
120,139.25,22.5,30,0
121,138.25,24.0,30,0
122,138.25,23.5,30,0
123,138.0,23.5,30,0
124,136.75,23.5,31,0
125,136.75,23.5,31,0
126,136.75,23.5,31,0
127,136.75,22.5,31,0
128,136.75,22.0,32,0
129,136.75,22.0,32,0
130,137.0,21.0,32,0
131,137.0,20.5,32,0
132,137.25,21.0,33,0
133,137.25,22.0,33,0
134,137.25,22.5,33,0
135,139.0,23.5,33,0
136,137.5,24.0,34,0
137,137.5,23.5,34,0
138,137.5,23.0,34,0
139,137.5,23.0,34,0
140,137.5,23.0,35,0
141,137.5,23.0,35,0
142,136.75,22.5,35,0
143,136.75,21.5,35,0
144,136.0,21.5,36,0
145,136.0,21.0,36,0
146,135.5,20.5,36,0
147,135.5,21.0,36,0
148,135.25,22.0,37,0
149,135.5,22.5,37,0
150,135.5,23.5,37,0
151,135.0,23.5,37,0
152,135.0,23.0,38,0
153,135.0,22.5,38,0
154,135.0,22.0,38,0
155,135.25,22.0,38,0
156,135.25,22.0,39,0
157,136.25,22.0,39,0
158,136.25,21.0,39,0
159,136.25,20.5,39,0
160,136.75,20.5,40,0
161,136.75,20.5,40,0
162,136.75,21.0,40,0
163,135.75,22.0,40,0
164,135.75,23.0,41,0
165,135.5,22.0,41,0
166,135.5,21.5,41,0
167,134.75,21.5,41,0
168,134.75,21.5,42,0
169,134.75,21.0,42,0
170,133.75,21.0,42,0
171,133.75,20.5,42,0
172,132.75,20.5,43,0
173,132.75,20.0,43,0
174,132.75,19.5,43,0
175,132.75,19.0,43,0
176,133.75,19.0,44,0
177,134.0,19.0,44,0
178,134.0,19.0,44,0
179,134.5,19.0,44,0
180,134.5,18.5,45,0
181,135.5,18.5,45,0
182,135.5,18.5,45,0
183,135.5,18.5,45,0
184,135.5,20.0,46,0
185,135.5,22.5,46,0
186,136.5,22.5,46,0
187,136.5,22.0,46,0
188,136.5,22.0,47,0
189,138.0,21.5,47,0
190,137.75,21.0,47,0
191,137.75,21.0,47,0
192,137.75,21.0,48,0
193,137.25,21.0,48,0
194,137.25,20.5,48,0
195,136.5,21.0,48,0
196,136.5,21.5,49,0
197,136.25,22.5,49,0
198,136.0,23.0,49,0
199,136.0,23.0,49,0
200,136.0,21.5,50,0
201,136.0,21.5,50,0
202,136.0,21.0,50,0
203,136.0,21.0,50,0
204,135.75,21.0,51,0
205,135.75,20.5,51,0
206,135.75,20.0,51,0
207,136.0,20.5,51,0
208,136.0,21.0,52,0
209,135.0,22.0,52,0
210,135.0,22.5,52,0
211,135.5,21.5,52,0
212,136.75,21.0,53,0
213,136.75,20.5,53,0
214,136.75,20.5,53,0
215,137.25,20.5,53,0
216,137.25,20.0,54,0
217,137.5,20.5,54,0
218,137.5,20.0,54,0
219,137.5,20.0,54,0
220,136.75,20.0,55,0
221,136.75,20.5,55,0
222,136.5,21.0,55,0
223,136.5,20.5,55,0
224,137.0,19.5,56,0
225,138.25,19.5,56,0
226,138.25,19.5,56,0
227,137.75,20.0,56,0
228,137.75,20.0,57,0
229,137.75,19.5,57,0
230,138.75,19.0,57,0
231,138.75,19.0,57,0
232,139.0,19.5,58,0
233,139.0,20.5,58,0
234,138.5,21.0,58,0
235,138.5,20.5,58,0
236,137.25,20.5,59,0
237,137.25,20.5,59,0
238,135.5,20.0,59,0
239,132.5,19.5,59,0
240,132.5,19.5,60,1
241,132.25,19.5,60,1
242,132.25,20.0,60,1
243,131.25,20.5,60,1
244,131.25,21.0,61,1
245,132.25,21.5,61,1
246,132.25,22.0,61,1
247,132.75,22.0,61,1
248,133.0,22.5,62,1
249,133.0,23.5,62,1
250,133.0,23.5,62,1
251,133.0,23.0,62,1
252,133.5,23.0,63,1
253,133.5,23.0,63,1
254,134.5,22.5,63,1
255,134.75,21.5,63,1
256,134.75,21.0,64,1
257,135.0,21.0,64,1
258,135.0,20.5,64,1
259,136.0,21.5,64,1
260,136.0,21.5,65,1
261,136.0,22.5,65,1
262,136.25,22.0,65,1
263,136.25,22.0,65,1
