quarter_second,FHR,UC,second,minute
0,119.5,65.0,0,0
1,119.5,67.5,0,0
2,121.5,69.0,0,0
3,121.5,69.5,0,0
4,123.25,70.0,1,0
5,123.25,71.0,1,0
6,123.25,71.5,1,0
7,123.25,71.0,1,0
8,124.0,70.5,2,0
9,124.0,70.5,2,0
10,124.0,69.5,2,0
11,128.5,69.0,2,0
12,128.5,67.5,3,0
13,129.25,67.0,3,0
14,129.25,67.5,3,0
15,129.5,68.5,3,0
16,129.5,68.5,4,0
17,129.5,68.0,4,0
18,129.75,67.5,4,0
19,129.75,66.5,4,0
20,129.75,67.0,5,0
21,129.75,67.0,5,0
22,129.5,67.5,5,0
23,129.5,67.5,5,0
24,129.5,67.0,6,0
25,129.5,67.0,6,0
26,129.5,67.0,6,0
27,125.5,66.0,6,0
28,125.5,65.5,7,0
29,124.5,65.0,7,0
30,124.5,64.5,7,0
31,124.5,64.0,7,0
32,124.5,64.0,8,0
33,125.25,63.5,8,0
34,125.25,62.5,8,0
35,125.5,62.5,8,0
36,125.5,62.0,9,0
37,125.5,61.5,9,0
38,129.75,61.5,9,0
39,129.75,60.0,9,0
40,130.0,59.5,10,0
41,130.0,59.0,10,0
42,130.75,58.0,10,0
43,131.0,58.0,10,0
44,131.0,58.0,11,0
45,132.0,57.5,11,0
46,132.0,57.0,11,0
47,131.75,57.5,11,0
48,131.75,58.0,12,0
49,130.25,57.5,12,0
50,130.25,57.5,12,0
51,128.5,56.5,12,0
52,128.5,55.5,13,0
53,125.0,55.5,13,0
54,125.0,54.5,13,0
55,123.5,54.0,13,0
56,123.5,53.5,14,0
57,124.0,54.0,14,0
58,124.0,54.5,14,0
59,124.5,53.5,14,0
60,125.75,53.0,15,0
61,125.75,51.5,15,0
62,127.0,50.5,15,0
63,127.0,50.5,15,0
64,128.25,50.0,16,0
65,128.25,49.5,16,0
66,129.75,49.5,16,0
67,129.75,49.5,16,0
68,131.0,49.5,17,0
69,131.75,49.0,17,0
70,131.75,49.0,17,0
71,132.5,48.5,17,0
72,132.5,47.5,18,0
73,132.75,47.5,18,0
74,132.75,47.0,18,0
75,132.75,46.5,18,0
76,133.75,46.0,19,0
77,133.75,46.0,19,0
78,134.25,45.0,19,0
79,134.25,44.5,19,0
80,134.5,44.5,20,0
81,134.5,44.5,20,0
82,133.25,44.0,20,0
83,133.25,44.5,20,0
84,134.0,44.0,21,0
85,134.5,43.5,21,0
86,134.5,43.0,21,0
87,135.5,42.5,21,0
88,135.5,42.5,22,0
89,136.0,42.0,22,0
90,136.0,41.5,22,0
91,136.25,41.5,22,0
92,136.25,41.0,23,0
93,137.0,40.0,23,0
94,136.75,40.5,23,0
95,136.75,40.5,23,0
96,136.0,39.5,24,0
97,136.0,39.5,24,0
98,136.0,39.5,24,0
99,136.0,39.0,24,0
100,136.25,38.5,25,0
101,136.5,38.5,25,0
102,136.5,38.0,25,0
103,136.5,37.5,25,0
104,136.5,36.5,26,0
105,135.75,36.5,26,0
106,135.75,36.0,26,0
