quarter_second,FHR,UC,second,minute
0,112.75,54.0,0,0
1,114.5,55.0,0,0
2,114.5,55.0,0,0
3,115.75,55.0,0,0
4,115.75,55.0,1,0
5,115.75,55.0,1,0
6,115.75,55.0,1,0
7,115.5,56.0,1,0
8,115.5,56.0,2,0
9,114.5,55.0,2,0
10,114.5,55.0,2,0
11,113.25,52.0,2,0
12,113.25,52.0,3,0
13,113.25,48.0,3,0
14,112.75,48.0,3,0
15,112.75,45.0,3,0
16,111.5,45.0,4,0
17,111.5,44.0,4,0
18,115.75,44.0,4,0
19,115.75,45.0,4,0
20,114.0,45.0,5,0
21,114.0,50.0,5,0
22,112.25,50.0,5,0
23,112.25,54.0,5,0
24,114.5,54.0,6,0
25,114.5,54.0,6,0
26,115.75,54.0,6,0
27,115.75,50.0,6,0
28,112.25,50.0,7,0
29,112.25,48.0,7,0
30,112.75,48.0,7,0
31,112.75,48.0,7,0
32,112.75,48.0,8,0
33,110.75,51.0,8,0
34,110.75,51.0,8,0
35,111.5,54.0,8,0
36,111.5,54.0,9,0
37,112.75,56.0,9,0
38,112.75,56.0,9,0
39,110.75,54.0,9,0
40,110.75,54.0,10,0
41,112.75,52.0,10,0
42,112.75,52.0,10,0
43,112.25,52.0,10,0
44,112.25,52.0,11,0
45,112.75,53.0,11,0
46,112.75,53.0,11,0
47,112.75,53.0,11,0
48,114.0,53.0,12,0
49,114.0,52.0,12,0
50,115.5,52.0,12,0
51,115.5,51.0,12,0
52,113.25,51.0,13,0
53,113.25,50.0,13,0
54,111.5,50.0,13,0
55,111.5,49.0,13,0
56,110.25,49.0,14,0
57,110.25,45.0,14,0
58,112.75,45.0,14,0
59,112.75,38.0,14,0
60,115.5,38.0,15,0
61,115.5,30.0,15,0
62,117.75,30.0,15,0
63,117.75,27.0,15,0
64,111.5,27.0,16,0
65,111.5,27.0,16,0
66,111.5,27.0,16,0
67,108.75,32.0,16,0
68,108.75,32.0,17,0
69,108.0,37.0,17,0
70,108.0,37.0,17,0
71,108.75,34.0,17,0
72,108.75,34.0,18,0
73,106.75,30.0,18,0
74,106.75,30.0,18,0
75,106.75,28.0,18,0
76,108.0,28.0,19,0
77,108.0,24.0,19,0
78,108.0,24.0,19,0
79,108.0,19.0,19,0
80,108.75,19.0,20,0
81,108.75,19.0,20,0
82,106.75,19.0,20,0
83,106.75,22.0,20,0
84,106.75,22.0,21,0
85,105.75,23.0,21,0
86,105.75,23.0,21,0
87,106.0,23.0,21,0
88,106.0,23.0,22,0
89,103.5,22.0,22,0
90,103.5,22.0,22,0
91,105.25,23.0,22,0
92,105.25,23.0,23,0
93,105.25,23.0,23,0
94,105.75,23.0,23,0
95,105.75,21.0,23,0
96,106.0,21.0,24,0
97,106.0,18.0,24,0
