quarter_second,FHR,UC,second,minute
0,114.0,34.0,0,0
1,114.0,34.0,0,0
2,112.0,35.0,0,0
3,112.0,35.0,0,0
4,112.0,36.0,1,0
5,112.0,36.0,1,0
6,112.0,35.0,1,0
7,108.0,35.0,1,0
8,108.0,33.0,2,0
9,114.0,33.0,2,0
10,114.0,33.0,2,0
11,114.0,33.0,2,0
12,114.0,33.0,3,0
13,112.0,33.0,3,0
14,112.0,34.0,3,0
15,111.0,34.0,3,0
16,111.0,35.0,4,0
17,110.0,35.0,4,0
18,110.0,35.0,4,0
19,110.0,35.0,4,0
20,108.0,34.0,5,0
21,108.0,34.0,5,0
22,107.0,33.0,5,0
23,107.0,33.0,5,0
24,107.0,32.0,6,0
25,107.0,32.0,6,0
26,108.0,32.0,6,0
27,108.0,32.0,6,0
28,105.0,33.0,7,0
29,105.0,33.0,7,0
30,105.0,32.0,7,0
31,105.0,32.0,7,0
32,105.0,31.0,8,0
33,106.0,31.0,8,0
34,106.0,30.0,8,0
35,106.0,30.0,8,0
36,106.0,30.0,9,0
37,106.0,30.0,9,0
38,106.0,30.0,9,0
39,106.0,30.0,9,0
40,106.0,29.0,10,0
41,106.0,29.0,10,0
42,107.0,29.0,10,0
43,107.0,29.0,10,0
44,109.0,28.0,11,0
45,109.0,28.0,11,0
46,107.0,28.0,11,0
47,107.0,28.0,11,0
48,107.0,28.0,12,0
49,109.0,28.0,12,0
50,109.0,29.0,12,0
51,107.0,29.0,12,0
52,107.0,30.0,13,0
53,106.0,30.0,13,0
54,106.0,29.0,13,0
55,106.0,29.0,13,0
56,106.0,28.0,14,0
57,106.0,28.0,14,0
58,106.0,28.0,14,0
59,106.0,28.0,14,0
60,104.0,28.0,15,0
61,104.0,28.0,15,0
62,104.0,28.0,15,0
63,104.0,28.0,15,0
64,105.0,28.0,16,0
65,105.0,28.0,16,0
66,105.0,29.0,16,0
67,105.0,29.0,16,0
68,105.0,29.0,17,0
69,106.0,29.0,17,0
70,106.0,27.0,17,0
71,109.0,27.0,17,0
72,109.0,26.0,18,0
73,110.0,26.0,18,0
74,110.0,27.0,18,0
75,114.0,27.0,18,0
76,114.0,29.0,19,0
77,120.0,29.0,19,0
78,120.0,30.0,19,0
79,121.0,30.0,19,0
80,121.0,29.0,20,0
81,123.0,29.0,20,0
82,123.0,28.0,20,0
83,126.0,28.0,20,0
84,126.0,27.0,21,0
85,128.0,27.0,21,0
86,128.0,27.0,21,0
87,128.0,27.0,21,0
88,128.0,28.0,22,0
89,130.0,28.0,22,0
90,130.0,29.0,22,0
91,129.0,29.0,22,0
92,129.0,29.0,23,0
93,128.0,29.0,23,0
94,128.0,28.0,23,0
95,120.0,28.0,23,0
96,120.0,28.0,24,0
97,121.0,28.0,24,0
98,121.0,28.0,24,0
99,121.0,28.0,24,0
100,121.0,29.0,25,0
101,117.0,29.0,25,0
102,117.0,28.0,25,0
103,115.0,28.0,25,0
104,115.0,28.0,26,0
105,111.0,28.0,26,0
106,111.0,28.0,26,0
107,111.0,28.0,26,0
108,111.0,27.0,27,0
109,108.0,27.0,27,0
110,108.0,28.0,27,0
111,108.0,28.0,27,0
112,108.0,29.0,28,0
113,108.0,29.0,28,0
114,107.0,29.0,28,0
115,107.0,29.0,28,0
116,108.0,29.0,29,0
117,108.0,29.0,29,0
118,107.0,28.0,29,0
119,107.0,28.0,29,0
120,106.0,26.0,30,0
121,106.0,26.0,30,0
122,108.0,25.0,30,0
123,108.0,25.0,30,0
124,108.0,26.0,31,0
125,107.0,26.0,31,0
126,107.0,27.0,31,0
127,107.0,27.0,31,0
128,107.0,27.0,32,0
129,105.0,27.0,32,0
130,105.0,27.0,32,0
131,106.0,27.0,32,0
132,106.0,27.0,33,0
133,106.0,27.0,33,0
134,104.0,27.0,33,0
135,104.0,27.0,33,0
136,106.0,27.0,34,0
137,106.0,27.0,34,0
138,106.0,29.0,34,0
139,106.0,29.0,34,0
140,106.0,32.0,35,0
141,105.0,32.0,35,0
142,105.0,33.0,35,0
143,108.0,33.0,35,0
144,108.0,31.0,36,0
145,108.0,31.0,36,0
146,108.0,30.0,36,0
147,110.0,30.0,36,0
148,110.0,27.0,37,0
149,111.0,27.0,37,0
150,111.0,27.0,37,0
151,110.0,27.0,37,0
152,110.0,30.0,38,0
153,110.0,30.0,38,0
154,111.0,31.0,38,0
155,111.0,31.0,38,0
156,114.0,30.0,39,0
157,114.0,30.0,39,0
158,110.0,30.0,39,0
159,110.0,30.0,39,0
160,111.0,29.0,40,0
161,111.0,29.0,40,0
162,109.0,28.0,40,0
163,109.0,28.0,40,0
164,110.0,29.0,41,0
165,110.0,29.0,41,0
166,110.0,30.0,41,0
167,107.0,30.0,41,0
168,107.0,29.0,42,0
169,108.0,29.0,42,0
170,108.0,26.0,42,0
171,107.0,26.0,42,0
172,107.0,24.0,43,0
173,106.0,24.0,43,0
174,106.0,24.0,43,0
175,106.0,24.0,43,0
176,104.0,24.0,44,0
177,104.0,24.0,44,0
178,103.0,26.0,44,0
179,103.0,26.0,44,0
180,107.0,26.0,45,0
181,107.0,26.0,45,0
182,109.0,25.0,45,0
183,109.0,25.0,45,0
184,109.0,23.0,46,0
185,109.0,23.0,46,0
186,109.0,23.0,46,0
187,108.0,23.0,46,0
