quarter_second,FHR,UC,second,minute
0,135.25,73.0,0,0
1,135.75,82.0,0,0
2,135.75,82.0,0,0
3,132.75,88.0,0,0
4,132.75,88.0,1,0
5,133.25,85.0,1,0
6,132.75,85.0,1,0
7,132.75,76.0,1,0
8,136.25,76.0,2,0
9,136.25,68.0,2,0
10,134.5,68.0,2,0
11,134.5,65.0,2,0
12,135.25,65.0,3,0
13,137.0,71.0,3,0
14,137.0,71.0,3,0
15,137.0,78.0,3,0
16,137.0,78.0,4,0
17,135.25,77.0,4,0
18,135.25,77.0,4,0
19,137.5,74.0,4,0
20,137.5,74.0,5,0
21,134.5,72.0,5,0
22,137.5,72.0,5,0
23,137.5,73.0,5,0
24,132.75,73.0,6,0
25,132.75,80.0,6,0
26,131.5,80.0,6,0
27,131.5,89.0,6,0
28,134.0,89.0,7,0
29,134.0,92.0,7,0
30,133.25,92.0,7,0
31,132.75,90.0,7,0
32,132.75,90.0,8,0
33,132.25,85.0,8,0
34,132.25,85.0,8,0
35,134.5,78.0,8,0
36,134.5,78.0,9,0
37,131.5,75.0,9,0
38,131.5,75.0,9,0
39,132.75,82.0,9,0
40,134.0,82.0,10,0
41,134.0,91.0,10,0
42,132.25,91.0,10,0
43,132.25,99.0,10,0
44,128.75,99.0,11,0
45,128.75,100.0,11,0
46,129.25,100.0,11,0
47,129.25,97.0,11,0
48,132.25,97.0,12,0
49,135.75,91.0,12,0
50,135.75,91.0,12,0
51,129.75,90.0,12,0
52,129.75,90.0,13,0
53,129.75,89.0,13,0
54,129.75,89.0,13,0
55,134.0,84.0,13,0
56,134.0,84.0,14,0
57,134.5,77.0,14,0
58,134.5,77.0,14,0
59,134.0,70.0,14,0
60,137.0,70.0,15,0
61,137.0,66.0,15,0
62,139.0,66.0,15,0
63,139.0,66.0,15,0
64,141.5,66.0,16,0
65,141.5,69.0,16,0
66,141.5,69.0,16,0
67,141.5,80.0,16,0
68,141.5,80.0,17,0
69,144.25,92.0,17,0
70,145.0,92.0,17,0
71,145.0,93.0,17,0
72,140.25,93.0,18,0
73,140.25,86.0,18,0
74,139.5,86.0,18,0
75,139.5,76.0,18,0
76,142.75,76.0,19,0
77,142.75,67.0,19,0
78,142.75,67.0,19,0
79,142.25,68.0,19,0
80,142.25,68.0,20,0
81,142.25,78.0,20,0
82,143.5,78.0,20,0
83,143.5,83.0,20,0
84,140.25,83.0,21,0
