quarter_second,FHR,UC,second,minute
0,131.0,10.0,0,0
1,131.0,10.0,0,0
2,131.0,10.0,0,0
3,131.0,11.0,0,0
4,128.0,11.0,1,0
5,130.0,11.0,1,0
6,130.0,11.0,1,0
7,130.0,10.0,1,0
8,130.0,10.0,2,0
9,131.0,10.0,2,0
10,131.0,10.0,2,0
11,132.0,10.0,2,0
12,132.0,10.0,3,0
13,133.0,10.0,3,0
14,135.0,10.0,3,0
15,135.0,10.0,3,0
16,137.0,10.0,4,0
17,137.0,10.0,4,0
18,136.0,10.0,4,0
19,136.0,10.0,4,0
20,136.0,10.0,5,0
21,136.0,10.0,5,0
22,136.0,10.0,5,0
23,137.0,10.0,5,0
24,137.0,10.0,6,0
25,137.0,10.0,6,0
26,137.0,10.0,6,0
27,137.0,10.0,6,0
28,133.0,10.0,7,0
29,133.0,11.0,7,0
30,135.0,11.0,7,0
31,135.0,11.0,7,0
32,135.0,11.0,8,0
33,135.0,11.0,8,0
34,137.0,11.0,8,0
35,138.0,11.0,8,0
36,138.0,11.0,9,0
37,140.0,11.0,9,0
38,140.0,11.0,9,0
39,140.0,11.0,9,0
40,140.0,11.0,10,0
41,139.0,11.0,10,0
42,140.0,11.0,10,0
43,140.0,11.0,10,0
44,139.0,11.0,11,0
45,139.0,11.0,11,0
46,139.0,11.0,11,0
47,139.0,12.0,11,0
48,138.0,12.0,12,0
49,138.0,12.0,12,0
50,138.0,12.0,12,0
51,137.0,12.0,12,0
52,137.0,12.0,13,0
53,137.0,12.0,13,0
54,136.0,12.0,13,0
55,136.0,12.0,13,0
56,135.0,12.0,14,0
57,135.0,13.0,14,0
58,136.0,13.0,14,0
59,136.0,13.0,14,0
60,136.0,13.0,15,0
61,136.0,13.0,15,0
62,136.0,13.0,15,0
63,136.0,13.0,15,0
64,136.0,13.0,16,0
65,136.0,12.0,16,0
66,136.0,12.0,16,0
67,136.0,12.0,16,0
68,136.0,12.0,17,0
69,136.0,12.0,17,0
70,137.0,12.0,17,0
71,137.0,12.0,17,0
72,138.0,12.0,18,0
73,138.0,12.0,18,0
74,138.0,12.0,18,0
75,138.0,12.0,18,0
76,137.0,12.0,19,0
77,138.0,12.0,19,0
78,138.0,12.0,19,0
79,140.0,12.0,19,0
80,140.0,12.0,20,0
81,142.0,12.0,20,0
82,142.0,12.0,20,0
83,142.0,12.0,20,0
84,143.0,12.0,21,0
85,143.0,12.0,21,0
86,143.0,12.0,21,0
87,144.0,12.0,21,0
88,144.0,12.0,22,0
89,143.0,12.0,22,0
90,143.0,12.0,22,0
91,143.0,12.0,22,0
92,141.0,12.0,23,0
93,141.0,13.0,23,0
94,140.0,13.0,23,0
95,140.0,13.0,23,0
96,140.0,13.0,24,0
97,140.0,14.0,24,0
98,138.0,14.0,24,0
99,138.0,14.0,24,0
100,138.0,14.0,25,0
101,138.0,14.0,25,0
102,138.0,14.0,25,0
103,138.0,14.0,25,0
104,139.0,14.0,26,0
105,139.0,14.0,26,0
106,138.0,14.0,26,0
107,138.0,14.0,26,0
108,140.0,14.0,27,0
109,140.0,14.0,27,0
110,140.0,14.0,27,0
111,140.0,14.0,27,0
112,140.0,14.0,28,0
113,140.0,14.0,28,0
114,140.0,14.0,28,0
115,140.0,15.0,28,0
116,139.0,15.0,29,0
117,139.0,15.0,29,0
118,138.0,15.0,29,0
119,138.0,15.0,29,0
120,138.0,15.0,30,0
121,138.0,16.0,30,0
122,138.0,16.0,30,0
123,138.0,16.0,30,0
124,138.0,16.0,31,0
125,140.0,16.0,31,0
126,140.0,16.0,31,0
127,140.0,16.0,31,0
128,140.0,16.0,32,0
129,140.0,17.0,32,0
130,139.0,17.0,32,0
131,139.0,17.0,32,0
132,139.0,17.0,33,0
133,139.0,18.0,33,0
134,139.0,18.0,33,0
135,139.0,19.0,33,0
136,139.0,19.0,34,0
137,138.0,20.0,34,0
138,138.0,20.0,34,0
139,138.0,21.0,34,0
140,138.0,21.0,35,0
141,137.0,21.0,35,0
142,138.0,21.0,35,0
143,138.0,22.0,35,0
144,138.0,22.0,36,0
145,138.0,23.0,36,0
146,137.0,23.0,36,0
147,137.0,24.0,36,0
148,137.0,24.0,37,0
149,137.0,24.0,37,0
150,137.0,24.0,37,0
151,136.0,25.0,37,0
152,136.0,25.0,38,0
153,137.0,26.0,38,0
154,136.0,26.0,38,0
155,136.0,27.0,38,0
156,135.0,27.0,39,0
157,135.0,28.0,39,0
158,134.0,28.0,39,0
159,134.0,30.0,39,0
160,133.0,30.0,40,0
161,133.0,33.0,40,0
162,132.0,33.0,40,0
163,132.0,35.0,40,0
164,132.0,35.0,41,0
165,133.0,37.0,41,0
166,133.0,37.0,41,0
167,135.0,39.0,41,0
168,135.0,39.0,42,0
169,138.0,39.0,42,0
170,140.0,39.0,42,0
171,140.0,39.0,42,0
172,140.0,39.0,43,0
173,140.0,39.0,43,0
174,140.0,39.0,43,0
175,140.0,38.0,43,0
176,140.0,38.0,44,0
177,141.0,38.0,44,0
178,141.0,38.0,44,0
179,140.0,38.0,44,0
180,140.0,38.0,45,0
181,140.0,37.0,45,0
182,138.0,37.0,45,0
183,138.0,36.0,45,0
184,138.0,36.0,46,0
185,138.0,36.0,46,0
186,137.0,36.0,46,0
187,137.0,35.0,46,0
188,137.0,35.0,47,0
189,140.0,35.0,47,0
190,140.0,35.0,47,0
191,140.0,36.0,47,0
192,140.0,36.0,48,0
193,142.0,38.0,48,0
194,142.0,38.0,48,0
195,142.0,39.0,48,0
196,144.0,39.0,49,0
197,144.0,39.0,49,0
198,143.0,39.0,49,0
199,146.0,38.0,49,0
200,146.0,38.0,50,0
201,147.0,38.0,50,0
202,147.0,38.0,50,0
203,149.0,39.0,50,0
204,149.0,39.0,51,0
205,149.0,40.0,51,0
206,149.0,40.0,51,0
207,151.0,40.0,51,0
208,151.0,40.0,52,0
209,150.0,40.0,52,0
210,150.0,40.0,52,0
211,150.0,40.0,52,0
212,150.0,40.0,53,0
213,150.0,40.0,53,0
214,152.0,40.0,53,0
215,152.0,40.0,53,0
216,152.0,40.0,54,0
217,152.0,40.0,54,0
218,152.0,40.0,54,0
219,151.0,39.0,54,0
220,148.0,39.0,55,0
221,148.0,39.0,55,0
222,145.0,39.0,55,0
223,143.0,37.0,55,0
224,143.0,37.0,56,0
225,0.0,35.0,56,0
226,0.0,35.0,56,0
227,0.0,32.0,56,0
228,0.0,32.0,57,0
229,0.0,30.0,57,0
230,0.0,30.0,57,0
231,0.0,31.0,57,0
232,0.0,31.0,58,0
233,0.0,33.0,58,0
234,0.0,33.0,58,0
235,0.0,35.0,58,0
236,0.0,35.0,59,0
237,0.0,36.0,59,0
238,135.0,36.0,59,0
239,135.0,35.0,59,0
240,133.0,35.0,60,1
241,133.0,35.0,60,1
242,135.0,35.0,60,1
243,136.0,35.0,60,1
244,136.0,35.0,61,1
245,136.0,35.0,61,1
246,136.0,35.0,61,1
247,134.0,34.0,61,1
248,134.0,34.0,62,1
249,135.0,34.0,62,1
250,132.0,34.0,62,1
251,132.0,34.0,62,1
252,135.0,34.0,63,1
253,135.0,34.0,63,1
254,134.0,34.0,63,1
255,134.0,34.0,63,1
256,134.0,34.0,64,1
257,134.0,34.0,64,1
258,134.0,34.0,64,1
259,136.0,35.0,64,1
260,136.0,35.0,65,1
261,137.0,36.0,65,1
262,137.0,36.0,65,1
263,142.0,37.0,65,1
264,144.0,37.0,66,1
265,144.0,37.0,66,1
266,147.0,37.0,66,1
267,147.0,37.0,66,1
268,148.0,37.0,67,1
269,150.0,36.0,67,1
270,150.0,36.0,67,1
271,150.0,33.0,67,1
272,150.0,33.0,68,1
273,153.0,27.0,68,1
274,153.0,27.0,68,1
275,153.0,24.0,68,1
276,153.0,24.0,69,1
277,154.0,24.0,69,1
278,154.0,24.0,69,1
279,151.0,24.0,69,1
280,150.0,24.0,70,1
281,150.0,24.0,70,1
282,149.0,24.0,70,1
283,149.0,24.0,70,1
