quarter_second,FHR,UC,second,minute
0,134.25,9.0,0,0
1,132.75,8.0,0,0
2,132.75,7.5,0,0
3,132.75,6.0,0,0
4,132.5,5.0,1,0
5,132.5,4.0,1,0
6,132.75,2.5,1,0
7,132.75,2.0,1,0
8,133.75,3.0,2,0
9,133.75,4.0,2,0
10,133.5,5.5,2,0
11,133.5,8.0,2,0
12,132.25,10.0,3,0
13,133.75,12.0,3,0
14,133.75,14.5,3,0
15,135.25,17.0,3,0
16,135.25,19.5,4,0
17,134.75,22.0,4,0
18,134.75,23.5,4,0
19,134.75,23.0,4,0
20,134.75,22.5,5,0
21,134.75,22.0,5,0
22,135.0,20.5,5,0
23,135.0,19.0,5,0
24,135.0,17.0,6,0
25,135.0,15.0,6,0
26,139.25,13.0,6,0
27,136.25,11.0,6,0
28,136.25,9.0,7,0
29,136.0,7.0,7,0
30,136.0,5.5,7,0
31,137.0,5.0,7,0
32,137.0,6.0,8,0
33,135.5,6.5,8,0
34,135.5,7.5,8,0
35,135.75,9.0,8,0
36,135.75,10.5,9,0
37,135.75,11.0,9,0
38,136.75,10.5,9,0
39,136.75,10.0,9,0
40,138.5,9.5,10,0
41,138.5,8.5,10,0
42,138.0,8.0,10,0
43,137.5,7.5,10,0
44,137.5,6.5,11,0
45,138.5,6.0,11,0
46,138.5,5.0,11,0
47,140.0,4.5,11,0
48,141.25,5.0,12,0
49,141.25,5.5,12,0
50,140.25,6.0,12,0
51,140.25,7.5,12,0
52,139.75,9.5,13,0
53,139.75,10.5,13,0
54,139.25,12.0,13,0
55,140.75,13.5,13,0
56,140.75,15.0,14,0
57,138.5,17.0,14,0
58,138.5,19.5,14,0
59,141.0,20.5,14,0
60,136.75,20.0,15,0
61,136.75,19.0,15,0
62,138.75,17.5,15,0
63,138.75,16.0,15,0
64,140.0,14.0,16,0
65,140.0,12.5,16,0
66,138.5,11.0,16,0
67,136.75,9.5,16,0
68,136.75,8.0,17,0
69,136.25,6.5,17,0
70,136.25,4.5,17,0
71,137.0,4.5,17,0
72,137.0,5.0,18,0
73,134.5,5.5,18,0
74,130.75,4.0,18,0
75,130.75,2.5,18,0
76,130.75,2.5,19,0
77,122.75,1.5,19,0
78,122.75,1.5,19,0
79,122.5,2.0,19,0
80,122.5,2.0,20,0
81,121.75,3.0,20,0
82,121.75,4.0,20,0
83,123.0,5.5,20,0
84,123.0,7.0,21,0
85,122.25,7.0,21,0
86,122.25,4.5,21,0
87,122.25,3.5,21,0
88,122.25,3.5,22,0
89,122.25,3.5,22,0
90,122.25,3.5,22,0
91,122.25,3.5,22,0
92,122.25,3.5,23,0
93,122.25,3.0,23,0
94,122.25,2.0,23,0
95,135.25,1.5,23,0
96,135.25,1.0,24,0
97,135.75,1.5,24,0
98,135.75,3.0,24,0
99,133.5,3.0,24,0
100,133.5,2.0,25,0
101,132.75,1.5,25,0
102,132.75,1.0,25,0
103,131.5,1.0,25,0
104,132.0,1.0,26,0
105,132.0,1.0,26,0
106,132.5,1.0,26,0
107,132.5,2.0,26,0
108,132.5,3.0,27,0
