quarter_second,FHR,UC,second,minute
0,140.0,48.0,0,0
1,140.25,48.5,0,0
2,140.25,50.5,0,0
3,140.25,55.5,0,0
4,140.75,57.5,1,0
5,140.5,57.5,1,0
6,140.5,57.5,1,0
7,139.75,57.0,1,0
8,139.75,58.0,2,0
9,140.25,59.5,2,0
10,140.0,61.5,2,0
11,140.0,61.5,2,0
12,139.5,62.5,3,0
13,137.5,63.5,3,0
14,137.5,64.5,3,0
15,135.75,66.0,3,0
16,135.75,71.0,4,0
17,136.75,74.0,4,0
18,136.75,72.0,4,0
19,137.25,69.0,4,0
20,135.75,67.0,5,0
21,135.75,69.0,5,0
22,135.0,72.5,5,0
23,135.0,79.0,5,0
24,135.25,82.0,6,0
25,135.25,84.0,6,0
26,135.25,84.0,6,0
27,135.25,81.5,6,0
28,135.75,78.5,7,0
29,135.75,77.5,7,0
30,136.0,78.0,7,0
31,136.0,79.0,7,0
32,137.5,81.5,8,0
33,137.5,86.0,8,0
34,138.25,88.0,8,0
35,138.25,87.0,8,0
36,139.25,86.0,9,0
37,139.0,84.5,9,0
38,139.0,82.5,9,0
39,139.0,82.5,9,0
40,139.0,81.5,10,0
41,139.25,81.0,10,0
42,140.5,85.5,10,0
43,140.5,90.5,10,0
44,139.5,91.5,11,0
45,139.5,90.0,11,0
46,143.0,88.0,11,0
47,139.0,87.0,11,0
48,139.0,86.5,12,0
49,136.0,87.0,12,0
50,136.0,87.0,12,0
51,138.5,87.0,12,0
52,138.5,87.5,13,0
53,136.5,88.5,13,0
54,136.75,89.5,13,0
55,136.75,91.0,13,0
56,136.75,93.5,14,0
57,136.75,92.5,14,0
58,136.75,89.5,14,0
59,136.75,89.0,14,0
60,136.75,89.5,15,0
61,136.75,89.5,15,0
62,137.0,92.0,15,0
63,125.0,96.5,15,0
64,125.0,97.5,16,0
65,127.0,97.5,16,0
66,127.0,96.0,16,0
67,128.5,94.0,16,0
68,128.5,94.0,17,0
69,128.75,94.5,17,0
70,127.75,94.5,17,0
71,127.75,93.0,17,0
72,127.75,93.5,18,0
73,126.25,95.5,18,0
74,126.25,95.5,18,0
75,123.0,94.0,18,0
76,123.0,92.0,19,0
77,121.5,90.5,19,0
78,121.5,90.0,19,0
79,120.0,89.0,19,0
80,120.0,89.0,20,0
81,119.5,88.0,20,0
82,119.5,88.0,20,0
83,120.75,87.0,20,0
84,120.75,86.0,21,0
85,122.75,85.0,21,0
86,122.75,86.5,21,0
87,127.0,88.5,21,0
88,127.0,89.5,22,0
89,129.0,88.0,22,0
90,129.0,85.0,22,0
91,129.5,82.5,22,0
92,129.5,80.5,23,0
93,129.5,82.0,23,0
94,130.25,85.5,23,0
95,130.25,87.5,23,0
96,130.25,88.0,24,0
97,134.0,86.5,24,0
98,134.0,82.0,24,0
99,134.5,79.0,24,0
100,136.0,75.5,25,0
101,136.0,77.0,25,0
102,137.5,81.0,25,0
103,137.5,83.0,25,0
104,137.5,83.0,26,0
105,137.5,80.5,26,0
106,138.25,76.5,26,0
107,138.0,73.5,26,0
108,138.0,71.0,27,0
109,138.75,71.0,27,0
110,138.75,73.5,27,0
111,140.0,76.0,27,0
112,140.0,77.5,28,0
113,140.0,77.0,28,0
114,139.75,73.5,28,0
115,139.75,70.0,28,0
116,138.5,67.5,29,0
117,138.5,66.5,29,0
118,139.25,66.0,29,0
119,139.25,69.0,29,0
120,138.75,70.5,30,0
121,138.5,71.0,30,0
122,138.5,70.5,30,0
123,138.25,68.0,30,0
124,136.75,63.5,31,0
125,136.75,62.0,31,0
126,136.75,61.0,31,0
127,136.75,61.5,31,0
128,136.75,63.5,32,0
129,136.75,65.0,32,0
130,136.75,65.5,32,0
131,136.75,64.5,32,0
132,136.75,60.5,33,0
133,137.0,58.0,33,0
134,137.0,57.0,33,0
135,137.0,56.0,33,0
136,136.0,57.0,34,0
137,136.0,59.0,34,0
138,136.75,60.5,34,0
139,136.75,61.0,34,0
140,135.0,59.5,35,0
141,135.0,56.0,35,0
142,134.75,54.0,35,0
143,135.0,53.0,35,0
144,135.0,52.0,36,0
145,135.25,51.5,36,0
146,135.25,51.5,36,0
147,135.25,52.5,36,0
148,135.25,52.5,37,0
149,135.0,52.0,37,0
150,135.0,50.0,37,0
151,135.25,47.5,37,0
152,135.75,46.0,38,0
153,135.75,45.5,38,0
154,135.25,44.5,38,0
155,135.25,44.5,38,0
156,135.5,45.0,39,0
157,135.25,45.5,39,0
158,135.25,45.5,39,0
159,135.25,44.0,39,0
160,135.25,42.0,40,0
161,135.25,41.0,40,0
162,135.25,40.5,40,0
163,134.75,40.0,40,0
