quarter_second,FHR,UC,second,minute
0,142.0,19.0,0,0
1,142.0,18.5,0,0
2,142.0,19.0,0,0
3,145.0,19.5,0,0
4,146.25,21.0,1,0
5,146.25,20.5,1,0
6,147.0,21.5,1,0
7,147.0,25.0,1,0
8,147.0,24.0,2,0
9,147.5,22.5,2,0
10,147.5,25.0,2,0
11,147.25,27.5,2,0
12,147.0,28.5,3,0
13,147.0,27.5,3,0
14,146.25,27.0,3,0
15,146.25,26.5,3,0
16,147.0,26.5,4,0
17,145.25,27.5,4,0
18,145.25,29.0,4,0
19,142.75,30.0,4,0
20,142.75,30.0,5,0
21,141.25,30.0,5,0
22,141.0,30.0,5,0
23,141.0,30.0,5,0
24,141.0,29.5,6,0
25,140.5,29.0,6,0
26,140.5,28.5,6,0
27,140.75,28.5,6,0
28,141.25,29.5,7,0
29,141.25,28.5,7,0
30,138.0,30.5,7,0
31,138.0,33.5,7,0
32,137.0,33.0,8,0
33,137.0,31.0,8,0
34,135.75,29.5,8,0
35,137.25,30.0,8,0
36,137.25,29.0,9,0
37,136.75,29.0,9,0
38,136.75,29.5,9,0
39,136.75,29.5,9,0
40,134.75,29.0,10,0
41,134.75,29.5,10,0
42,135.0,30.0,10,0
43,134.25,32.5,10,0
44,134.25,33.5,11,0
45,135.5,34.0,11,0
46,135.5,33.5,11,0
47,137.5,34.0,11,0
48,137.5,35.0,12,0
49,137.25,35.5,12,0
50,136.75,35.0,12,0
51,136.75,34.5,12,0
52,137.75,34.5,13,0
53,137.75,35.5,13,0
54,137.5,35.5,13,0
55,137.5,35.0,13,0
56,136.75,35.0,14,0
57,136.0,33.5,14,0
58,136.0,34.5,14,0
59,134.75,35.5,14,0
60,134.75,35.5,15,0
61,125.75,32.5,15,0
62,125.75,31.0,15,0
63,127.5,31.0,15,0
64,127.5,30.0,16,0
65,128.5,29.0,16,0
66,126.25,28.5,16,0
67,126.25,27.5,16,0
68,122.25,26.5,17,0
69,122.25,27.0,17,0
70,122.25,31.0,17,0
71,122.25,30.5,17,0
72,122.25,29.5,18,0
73,122.25,29.0,18,0
74,122.25,29.0,18,0
75,122.25,28.0,18,0
76,122.25,27.5,19,0
77,121.25,27.5,19,0
78,121.25,28.5,19,0
79,122.75,28.5,19,0
80,122.75,29.5,20,0
81,124.25,31.0,20,0
82,124.25,31.0,20,0
83,126.25,29.0,20,0
84,126.25,26.0,21,0
85,129.25,24.5,21,0
86,129.25,24.5,21,0
87,132.75,23.5,21,0
88,134.25,23.5,22,0
