quarter_second,FHR,UC,second,minute
0,123.0,1.0,0,0
1,123.0,0.0,0,0
2,123.0,0.0,0,0
3,121.75,0.0,0,0
4,127.25,0.0,1,0
5,127.25,0.0,1,0
6,128.0,0.0,1,0
7,128.0,0.0,1,0
8,130.25,0.0,2,0
9,130.25,0.0,2,0
10,129.75,0.0,2,0
11,132.0,0.5,2,0
12,132.0,1.5,3,0
13,131.25,1.5,3,0
14,131.25,0.5,3,0
15,132.5,0.0,3,0
16,132.5,0.0,4,0
17,130.75,0.0,4,0
18,130.75,0.0,4,0
19,130.75,0.0,4,0
20,131.75,0.0,5,0
21,131.75,0.0,5,0
22,130.0,0.0,5,0
23,130.0,0.0,5,0
24,131.5,0.0,6,0
25,131.5,1.0,6,0
26,130.75,1.5,6,0
27,130.75,0.5,6,0
28,131.75,0.0,7,0
29,132.0,0.0,7,0
30,132.0,0.0,7,0
31,132.0,0.0,7,0
32,132.0,0.0,8,0
33,132.0,0.0,8,0
34,132.0,0.0,8,0
35,132.0,0.0,8,0
36,131.75,0.0,9,0
37,131.75,0.5,9,0
38,131.75,1.5,9,0
39,132.0,1.5,9,0
40,132.0,0.0,10,0
41,132.0,0.0,10,0
42,0.0,0.0,10,0
43,0.0,0.0,10,0
44,0.0,0.0,11,0
45,0.0,0.0,11,0
46,0.0,0.0,11,0
47,0.0,0.0,11,0
48,0.0,0.0,12,0
49,0.0,0.5,12,0
50,0.0,1.5,12,0
51,0.0,2.0,12,0
52,0.0,1.5,13,0
53,0.0,0.0,13,0
54,0.0,0.0,13,0
55,115.75,0.0,13,0
56,115.75,0.0,14,0
57,115.75,0.0,14,0
58,130.0,0.0,14,0
59,130.0,0.0,14,0
60,126.25,0.0,15,0
61,126.25,0.0,15,0
62,123.75,1.0,15,0
63,123.75,2.5,15,0
64,124.0,3.0,16,0
65,124.0,1.0,16,0
66,121.5,0.0,16,0
67,121.5,0.0,16,0
68,120.75,0.0,17,0
69,120.75,0.0,17,0
70,120.0,0.0,17,0
71,120.0,0.0,17,0
72,119.25,0.0,18,0
73,119.25,0.0,18,0
74,118.75,0.0,18,0
75,118.75,0.0,18,0
76,119.75,0.5,19,0
77,119.75,1.0,19,0
78,122.0,2.0,19,0
79,122.0,2.0,19,0
80,121.25,0.5,20,0
81,121.25,0.0,20,0
82,121.5,0.0,20,0
83,121.5,0.0,20,0
84,122.25,0.0,21,0
85,122.25,0.0,21,0
86,122.25,0.0,21,0
87,122.25,0.0,21,0
88,119.5,0.5,22,0
89,119.5,1.5,22,0
90,119.0,3.0,22,0
91,119.0,3.5,22,0
92,117.75,3.0,23,0
93,117.75,1.0,23,0
94,117.75,0.5,23,0
95,116.0,0.5,23,0
96,116.0,0.0,24,0
97,116.0,0.0,24,0
98,115.0,0.0,24,0
99,117.0,0.0,24,0
100,117.0,0.0,25,0
101,117.0,1.0,25,0
102,117.0,2.5,25,0
103,117.0,4.0,25,0
104,115.5,5.0,26,0
105,115.5,5.0,26,0
106,115.0,3.5,26,0
107,115.0,3.0,26,0
108,116.0,2.5,27,0
109,121.0,2.5,27,0
110,121.0,2.5,27,0
111,125.75,1.5,27,0
112,125.75,0.5,28,0
113,128.0,0.5,28,0
114,128.0,2.5,28,0
115,128.5,4.0,28,0
116,128.5,6.0,29,0
117,131.5,7.0,29,0
118,135.0,7.5,29,0
119,135.0,6.5,29,0
120,133.0,5.0,30,0
121,133.0,3.5,30,0
122,130.25,3.5,30,0
123,128.0,3.5,30,0
124,128.0,3.0,31,0
125,128.0,2.0,31,0
126,128.0,2.0,31,0
127,128.75,3.5,31,0
128,128.75,5.0,32,0
129,130.25,6.0,32,0
130,130.25,7.0,32,0
131,131.5,7.0,32,0
132,131.5,5.5,33,0
133,131.0,4.5,33,0
134,132.75,3.5,33,0
135,132.75,3.0,33,0
136,134.0,3.5,34,0
137,134.0,3.0,34,0
138,134.25,2.5,34,0
139,134.25,2.5,34,0
140,133.5,4.5,35,0
141,133.5,5.5,35,0
142,134.25,6.5,35,0
143,134.5,7.5,35,0
144,134.5,8.0,36,0
145,135.25,7.0,36,0
146,135.25,6.0,36,0
147,132.75,5.5,36,0
148,132.75,5.0,37,0
149,131.25,5.0,37,0
150,131.25,4.5,37,0
151,129.0,4.5,37,0
152,129.0,3.5,38,0
153,129.0,5.5,38,0
154,128.25,7.0,38,0
155,128.25,8.0,38,0
156,128.75,9.0,39,0
157,128.75,8.5,39,0
158,131.0,7.0,39,0
159,131.0,6.0,39,0
160,127.25,5.5,40,0
161,121.5,5.0,40,0
162,121.5,4.5,40,0
163,121.5,4.0,40,0
164,125.5,3.5,41,0
165,125.5,5.0,41,0
166,124.25,6.5,41,0
167,124.25,7.5,41,0
168,127.75,8.0,42,0
169,127.75,8.5,42,0
170,127.25,6.5,42,0
171,127.25,5.0,42,0
172,127.0,4.5,43,0
173,127.0,4.0,43,0
174,126.0,3.5,43,0
175,125.5,3.0,43,0
176,125.5,2.5,44,0
177,125.75,2.0,44,0
178,125.75,3.5,44,0
179,125.0,5.0,44,0
180,125.0,6.0,45,0
181,127.25,7.5,45,0
182,127.25,8.5,45,0
183,130.0,7.5,45,0
184,130.0,6.0,46,0
185,132.75,4.5,46,0
186,135.75,4.0,46,0
187,135.75,3.5,46,0
188,135.5,3.0,47,0
189,135.5,2.5,47,0
190,137.5,1.0,47,0
191,137.5,0.5,47,0
192,139.5,2.0,48,0
193,139.25,3.0,48,0
194,139.25,4.0,48,0
195,138.5,5.0,48,0
196,138.5,5.5,49,0
197,139.25,4.0,49,0
198,139.5,2.5,49,0
199,139.5,1.5,49,0
200,139.25,1.5,50,0
201,139.25,1.0,50,0
202,143.25,0.5,50,0
203,145.0,0.0,50,0
204,145.0,0.0,51,0
205,143.25,0.0,51,0
206,143.25,1.5,51,0
207,143.0,3.5,51,0
208,142.5,5.0,52,0
209,142.5,6.5,52,0
210,140.75,4.5,52,0
211,140.75,3.0,52,0
212,140.25,1.5,53,0
213,140.25,1.5,53,0
214,138.5,1.5,53,0
215,137.5,0.5,53,0
216,137.5,0.0,54,0
217,136.5,1.0,54,0
218,136.5,3.0,54,0
219,135.75,5.0,54,0
220,135.75,6.5,55,0
221,135.75,7.0,55,0
222,135.25,7.0,55,0
223,135.25,5.0,55,0
224,134.25,3.5,56,0
225,134.25,2.5,56,0
226,134.25,2.5,56,0
227,134.25,1.5,56,0
228,134.25,1.0,57,0
229,134.25,0.0,57,0
230,135.0,0.0,57,0
231,135.0,2.5,57,0
232,135.0,4.5,58,0
233,134.0,6.0,58,0
234,134.0,7.0,58,0
235,128.5,6.5,58,0
236,128.5,4.5,59,0
237,125.75,3.5,59,0
238,125.75,3.0,59,0
239,128.0,2.5,59,0
240,128.0,2.0,60,1
241,128.0,1.0,60,1
242,128.0,2.0,60,1
243,137.25,4.5,60,1
244,137.25,6.5,61,1
245,137.25,8.5,61,1
246,136.75,9.5,61,1
247,136.75,9.5,61,1
248,136.5,7.5,62,1
249,136.5,5.5,62,1
250,136.25,5.0,62,1
251,136.25,5.0,62,1
252,136.0,6.0,63,1
253,138.0,6.5,63,1
254,138.0,8.5,63,1
255,138.0,12.5,63,1
256,138.0,16.0,64,1
257,138.0,16.0,64,1
258,138.0,24.0,64,1
259,137.75,33.0,64,1
260,137.75,26.0,65,1
261,137.75,10.5,65,1
262,0.0,12.0,65,1
263,0.0,11.5,65,1
264,0.0,17.0,66,1
265,0.0,13.5,66,1
266,0.0,29.0,66,1
267,155.5,16.0,66,1
268,155.5,11.5,67,1
269,153.75,9.0,67,1
270,144.5,8.5,67,1
271,144.5,13.0,67,1
272,139.75,14.5,68,1
273,139.75,15.5,68,1
274,141.25,15.0,68,1
275,140.75,13.5,68,1
276,140.75,13.0,69,1
277,139.25,14.0,69,1
278,139.25,11.5,69,1
279,139.25,11.5,69,1
280,139.25,10.0,70,1
281,139.0,10.0,70,1
282,137.75,13.0,70,1
283,137.75,14.0,70,1
284,136.5,15.0,71,1
285,136.5,17.5,71,1
286,135.75,19.0,71,1
287,135.75,18.5,71,1
288,135.5,17.0,72,1
289,135.5,15.0,72,1
290,135.5,14.0,72,1
291,137.25,13.5,72,1
292,137.25,13.0,73,1
293,138.25,11.5,73,1
294,138.25,10.0,73,1
295,141.5,9.0,73,1
296,143.5,7.0,74,1
297,143.5,9.0,74,1
298,145.25,11.5,74,1
299,146.0,13.0,74,1
300,146.0,14.0,75,1
301,145.25,16.0,75,1
302,145.25,15.5,75,1
303,146.25,13.0,75,1
304,146.25,12.0,76,1
305,146.25,11.5,76,1
306,146.25,11.0,76,1
307,146.25,11.0,76,1
308,146.25,10.0,77,1
309,146.25,9.0,77,1
310,146.25,9.5,77,1
311,146.25,11.5,77,1
312,146.25,13.0,78,1
313,146.25,15.0,78,1
314,146.25,16.0,78,1
315,146.25,14.0,78,1
316,146.25,11.5,79,1
317,146.25,10.5,79,1
318,0.0,10.0,79,1
319,0.0,9.5,79,1
320,0.0,9.5,80,1
321,0.0,8.5,80,1
322,0.0,8.5,80,1
323,0.0,10.0,80,1
324,0.0,11.5,81,1
325,0.0,13.0,81,1
326,0.0,13.5,81,1
327,0.0,14.0,81,1
328,0.0,12.5,82,1
329,0.0,11.0,82,1
330,0.0,10.5,82,1
331,0.0,10.0,82,1
332,0.0,10.5,83,1
333,0.0,10.5,83,1
334,0.0,10.0,83,1
335,140.75,10.0,83,1
336,140.75,12.5,84,1
337,143.0,15.0,84,1
338,143.0,16.0,84,1
339,141.5,16.0,84,1
340,142.25,14.5,85,1
341,142.25,12.0,85,1
342,141.0,10.0,85,1
343,141.0,8.5,85,1
344,141.5,8.0,86,1
345,142.25,6.5,86,1
346,142.25,5.0,86,1
347,140.75,5.0,86,1
348,140.75,7.0,87,1
349,139.5,8.5,87,1
350,139.5,9.5,87,1
351,138.5,10.0,87,1
352,138.5,9.5,88,1
353,137.75,6.5,88,1
354,136.5,5.0,88,1
355,136.5,4.0,88,1
356,135.25,3.5,89,1
357,135.25,3.5,89,1
358,135.25,3.0,89,1
359,135.25,1.5,89,1
360,135.25,2.0,90,1
361,135.25,5.5,90,1
362,135.25,7.0,90,1
363,135.25,8.5,90,1
364,135.5,9.0,91,1
365,135.5,7.5,91,1
366,135.5,5.0,91,1
367,132.75,4.5,91,1
368,132.75,3.5,92,1
369,133.5,3.0,92,1
370,133.5,3.0,92,1
371,132.75,1.5,92,1
372,133.5,0.5,93,1
373,133.5,1.5,93,1
374,135.75,3.0,93,1
375,135.75,4.5,93,1
376,136.75,6.5,94,1
377,136.75,8.0,94,1
378,136.75,6.5,94,1
379,134.75,4.5,94,1
380,134.75,3.5,95,1
381,133.5,2.5,95,1
382,133.5,2.5,95,1
383,134.0,2.5,95,1
384,134.0,1.5,96,1
385,133.0,0.5,96,1
386,134.0,2.0,96,1
387,134.0,3.5,96,1
388,135.0,5.0,97,1
389,135.0,6.5,97,1
390,135.25,7.5,97,1
391,135.25,6.5,97,1
392,136.5,4.5,98,1
393,138.25,3.0,98,1
394,138.25,2.5,98,1
395,138.5,2.5,98,1
396,138.5,2.0,99,1
397,138.0,1.0,99,1
398,138.0,0.5,99,1
399,138.0,1.0,99,1
400,137.0,2.5,100,1
401,137.0,5.0,100,1
402,136.25,6.5,100,1
403,136.25,7.0,100,1
404,134.25,5.0,101,1
405,134.25,3.0,101,1
406,134.5,2.0,101,1
407,135.25,1.5,101,1
408,135.25,1.5,102,1
409,135.25,1.0,102,1
410,135.25,0.5,102,1
411,136.25,0.5,102,1
412,136.25,1.5,103,1
413,136.75,3.0,103,1
414,138.0,5.0,103,1
415,138.0,6.0,103,1
416,138.5,6.0,104,1
417,138.5,4.5,104,1
418,139.5,2.5,104,1
419,139.5,2.0,104,1
420,140.0,1.5,105,1
421,141.25,1.5,105,1
422,141.25,1.0,105,1
423,142.0,0.5,105,1
424,142.0,0.0,106,1
425,142.5,1.0,106,1
426,143.25,3.0,106,1
427,143.25,4.5,106,1
428,143.5,6.0,107,1
429,143.5,7.0,107,1
430,143.75,5.5,107,1
431,142.5,3.5,107,1
432,142.5,3.0,108,1
433,140.75,3.0,108,1
434,140.75,2.5,108,1
435,140.75,2.0,108,1
436,140.25,1.5,109,1
437,140.25,3.0,109,1
438,139.75,5.0,109,1
439,139.75,6.5,109,1
440,138.25,7.5,110,1
441,138.25,8.0,110,1
442,137.5,6.0,110,1
443,138.5,4.5,110,1
444,138.5,3.5,111,1
445,138.25,3.5,111,1
446,138.25,3.5,111,1
447,138.25,3.0,111,1
448,138.25,2.5,112,1
449,138.25,1.5,112,1
450,138.25,2.5,112,1
451,138.25,4.0,112,1
452,138.5,5.5,113,1
453,138.5,7.0,113,1
454,138.5,8.0,113,1
455,136.5,8.0,113,1
456,136.5,6.5,114,1
457,137.0,5.0,114,1
458,137.0,5.0,114,1
459,138.25,5.0,114,1
460,138.25,4.5,115,1
461,137.5,4.5,115,1
462,137.5,3.5,115,1
463,137.5,4.0,115,1
464,136.75,5.5,116,1
465,136.75,8.0,116,1
466,137.25,9.0,116,1
467,137.5,10.0,116,1
468,137.5,9.0,117,1
469,137.75,7.0,117,1
470,137.75,6.0,117,1
471,137.75,5.5,117,1
472,137.75,5.5,118,1
473,139.25,5.0,118,1
474,139.25,4.5,118,1
475,139.75,4.5,118,1
476,140.25,6.5,119,1
477,140.25,7.5,119,1
478,140.25,9.0,119,1
479,139.5,10.0,119,1
480,139.5,10.0,120,2
481,141.75,7.5,120,2
482,141.75,6.5,120,2
483,142.0,6.0,120,2
484,142.0,5.5,121,2
485,142.0,5.5,121,2
486,142.0,4.5,121,2
487,141.0,4.0,121,2
488,140.75,3.5,122,2
489,140.75,5.0,122,2
490,140.0,6.5,122,2
491,141.75,8.0,122,2
492,141.75,9.0,123,2
493,142.0,9.5,123,2
494,142.0,8.0,123,2
495,141.75,6.5,123,2
496,141.75,5.5,124,2
497,142.25,5.5,124,2
498,142.5,5.5,124,2
499,142.5,4.5,124,2
500,142.0,4.0,125,2
501,142.0,3.5,125,2
502,143.0,3.0,125,2
503,144.0,4.5,125,2
504,144.0,6.0,126,2
505,145.0,7.5,126,2
506,145.0,9.0,126,2
507,145.25,10.0,126,2
508,146.25,9.5,127,2
509,147.0,8.0,127,2
510,147.0,7.0,127,2
511,148.75,6.5,127,2
512,148.75,6.0,128,2
513,148.75,5.5,128,2
514,148.75,4.5,128,2
515,149.0,4.5,128,2
516,148.25,6.0,129,2
517,148.25,7.5,129,2
518,147.5,8.5,129,2
519,145.75,9.0,129,2
520,145.75,9.0,130,2
521,145.25,6.0,130,2
522,145.25,4.0,130,2
523,144.0,4.0,130,2
524,144.0,4.0,131,2
525,142.25,3.5,131,2
526,141.0,3.0,131,2
527,141.0,3.0,131,2
528,141.0,2.5,132,2
529,141.0,1.0,132,2
530,140.5,2.0,132,2
531,141.25,4.0,132,2
532,141.25,5.5,133,2
533,140.75,7.5,133,2
534,140.75,9.5,133,2
535,140.5,10.5,133,2
536,140.5,9.5,134,2
537,140.75,8.5,134,2
538,141.5,8.0,134,2
539,141.5,8.0,134,2
540,142.0,7.5,135,2
541,142.0,7.5,135,2
542,143.25,6.5,135,2
543,143.25,4.5,135,2
544,143.25,5.5,136,2
545,144.0,7.5,136,2
546,145.0,8.0,136,2
547,145.0,8.5,136,2
548,146.25,9.5,137,2
549,146.25,9.5,137,2
550,145.75,7.5,137,2
551,145.75,6.5,137,2
552,145.75,5.5,138,2
553,146.75,5.0,138,2
554,146.75,4.0,138,2
555,147.0,3.0,138,2
556,147.25,2.0,139,2
557,147.25,2.5,139,2
558,147.0,4.5,139,2
559,147.0,6.5,139,2
560,147.0,8.0,140,2
561,147.5,9.5,140,2
562,147.5,8.5,140,2
563,146.75,6.0,140,2
564,146.25,4.5,141,2
565,146.25,4.5,141,2
566,146.25,4.5,141,2
567,146.25,4.0,141,2
568,145.5,3.5,142,2
569,145.0,2.5,142,2
570,145.0,2.0,142,2
571,145.0,3.5,142,2
572,145.0,5.0,143,2
573,146.5,6.5,143,2
574,146.25,8.0,143,2
575,146.25,9.5,143,2
576,145.5,9.5,144,2
577,145.5,6.5,144,2
578,145.75,5.5,144,2
579,145.25,5.0,144,2
580,145.25,5.5,145,2
581,145.0,5.0,145,2
582,145.0,4.0,145,2
583,145.0,3.5,145,2
584,145.0,2.5,146,2
585,145.0,4.0,146,2
586,145.75,6.0,146,2
587,146.5,7.5,146,2
588,146.5,9.0,147,2
589,147.75,10.0,147,2
590,147.75,9.5,147,2
591,148.0,7.0,147,2
592,149.0,6.5,148,2
593,149.0,6.0,148,2
594,149.0,5.5,148,2
595,149.0,5.0,148,2
596,148.5,4.5,149,2
597,148.0,3.5,149,2
598,148.0,2.5,149,2
599,147.25,2.5,149,2
600,147.25,4.5,150,2
601,146.25,6.5,150,2
602,147.0,8.5,150,2
603,147.0,10.0,150,2
604,145.25,10.0,151,2
605,145.75,7.0,151,2
606,145.75,6.0,151,2
607,145.75,6.0,151,2
608,145.75,6.0,152,2
609,146.5,5.5,152,2
610,147.0,5.0,152,2
611,147.0,4.5,152,2
612,146.5,3.0,153,2
613,146.5,2.0,153,2
614,146.25,0.5,153,2
615,145.75,1.0,153,2
616,145.75,3.0,154,2
617,145.5,5.5,154,2
618,145.5,7.0,154,2
619,145.5,8.5,154,2
620,145.0,8.0,155,2
621,145.0,5.5,155,2
622,143.5,4.5,155,2
623,143.5,4.0,155,2
624,143.75,3.5,156,2
625,144.0,3.0,156,2
626,144.0,2.5,156,2
627,145.0,1.5,156,2
628,146.5,0.5,157,2
629,146.5,1.0,157,2
630,146.75,3.0,157,2
631,146.75,5.0,157,2
632,146.75,6.5,158,2
633,147.5,9.0,158,2
634,147.5,8.5,158,2
635,148.25,5.5,158,2
636,148.25,4.5,159,2
637,149.0,4.5,159,2
638,149.25,4.0,159,2
639,149.25,3.5,159,2
640,149.25,3.5,160,2
641,148.5,3.0,160,2
642,148.5,4.0,160,2
643,148.0,5.5,160,2
644,148.0,7.5,161,2
645,148.75,8.5,161,2
646,147.75,9.0,161,2
647,147.75,7.0,161,2
648,147.25,5.5,162,2
649,147.25,4.0,162,2
650,147.0,3.5,162,2
651,147.0,3.0,162,2
652,147.0,3.0,163,2
653,146.5,5.5,163,2
654,146.25,8.5,163,2
655,146.25,10.5,163,2
656,146.5,12.0,164,2
657,146.5,13.5,164,2
658,146.5,11.5,164,2
659,145.0,9.5,164,2
660,145.0,8.0,165,2
661,144.25,8.0,165,2
662,144.25,7.5,165,2
663,144.0,7.0,165,2
664,146.0,7.5,166,2
665,146.0,12.5,166,2
666,146.25,15.5,166,2
667,146.25,18.0,166,2
668,146.0,18.0,167,2
669,146.5,17.0,167,2
670,146.5,16.0,167,2
671,147.25,13.5,167,2
672,147.25,12.0,168,2
673,148.25,12.5,168,2
674,147.0,12.5,168,2
675,147.0,15.5,168,2
676,147.75,15.5,169,2
677,147.75,13.5,169,2
678,148.0,14.0,169,2
679,147.75,15.0,169,2
680,148.0,16.5,170,2
681,148.0,18.0,170,2
682,147.75,19.0,170,2
683,147.75,17.5,170,2
684,147.75,16.0,171,2
685,147.75,15.0,171,2
686,147.75,15.0,171,2
687,147.75,14.0,171,2
688,147.0,13.0,172,2
689,146.75,12.0,172,2
690,146.75,10.0,172,2
691,147.5,8.0,172,2
692,147.5,8.0,173,2
693,148.0,10.0,173,2
694,148.75,12.0,173,2
695,147.0,14.0,173,2
696,147.0,16.0,174,2
697,146.25,16.5,174,2
698,146.25,15.5,174,2
699,145.5,14.5,174,2
700,144.25,13.0,175,2
