quarter_second,FHR,UC,second,minute
0,142.0,116.5,0,0
1,141.75,115.0,0,0
2,141.75,114.0,0,0
3,141.25,112.5,0,0
4,141.25,111.0,1,0
5,141.25,109.5,1,0
6,140.25,109.0,1,0
7,140.25,109.5,1,0
8,139.5,110.0,2,0
9,139.5,109.5,2,0
10,139.0,109.5,2,0
11,139.5,109.0,2,0
12,139.5,110.0,3,0
13,139.75,110.5,3,0
14,139.75,110.5,3,0
15,140.5,110.5,3,0
16,141.5,109.0,4,0
17,141.5,108.0,4,0
18,142.25,107.0,4,0
19,142.25,106.0,4,0
20,142.25,104.0,5,0
21,142.5,102.0,5,0
22,142.5,100.0,5,0
23,143.0,98.0,5,0
24,143.0,95.5,6,0
25,142.75,93.5,6,0
26,142.75,93.0,6,0
27,142.75,92.5,6,0
28,142.75,92.5,7,0
29,142.75,91.5,7,0
30,142.0,91.0,7,0
31,142.0,90.5,7,0
32,142.0,91.5,8,0
33,143.25,90.5,8,0
34,143.25,89.5,8,0
35,144.0,87.5,8,0
36,144.0,86.5,9,0
37,144.25,85.5,9,0
38,144.5,84.0,9,0
39,144.5,82.5,9,0
40,144.75,80.5,10,0
41,144.75,80.0,10,0
42,144.25,79.5,10,0
43,144.0,78.0,10,0
44,144.0,77.0,11,0
45,143.0,76.5,11,0
46,143.0,76.0,11,0
47,143.5,74.5,11,0
48,144.0,71.5,12,0
49,144.0,70.0,12,0
50,144.75,70.0,12,0
51,144.75,68.5,12,0
52,145.0,67.5,13,0
53,145.0,66.0,13,0
54,145.0,65.0,13,0
55,145.5,64.0,13,0
56,145.75,64.0,14,0
57,145.75,63.5,14,0
58,146.0,63.5,14,0
59,146.0,62.0,14,0
60,145.25,59.5,15,0
61,145.0,58.5,15,0
62,145.0,57.5,15,0
63,145.0,56.5,15,0
64,145.0,56.0,16,0
65,145.0,56.5,16,0
66,145.0,56.5,16,0
67,145.0,57.0,16,0
68,145.0,56.5,17,0
69,145.0,58.5,17,0
70,145.0,55.0,17,0
71,145.0,53.5,17,0
72,145.0,54.0,18,0
73,145.5,54.0,18,0
74,145.5,53.0,18,0
75,145.5,52.0,18,0
76,145.5,52.0,19,0
77,145.5,51.5,19,0
78,145.75,52.0,19,0
79,145.75,52.0,19,0
80,146.0,52.0,20,0
81,145.75,51.0,20,0
82,145.75,50.0,20,0
83,146.25,49.5,20,0
84,146.25,48.5,21,0
85,146.5,47.5,21,0
86,147.0,47.0,21,0
87,147.0,46.0,21,0
88,146.75,45.5,22,0
89,146.5,45.0,22,0
90,146.5,44.5,22,0
91,146.5,44.0,22,0
92,146.5,44.0,23,0
93,146.25,44.0,23,0
94,146.25,43.5,23,0
95,146.25,43.0,23,0
96,146.5,41.5,24,0
97,146.5,41.0,24,0
98,147.0,40.5,24,0
99,147.0,40.0,24,0
100,147.0,39.5,25,0
101,147.0,39.0,25,0
102,147.0,40.5,25,0
103,147.0,41.0,25,0
104,147.0,41.5,26,0
105,147.0,41.0,26,0
106,146.75,41.0,26,0
107,147.0,40.5,26,0
108,147.0,41.5,27,0
109,147.0,41.0,27,0
110,147.0,40.0,27,0
111,147.75,39.5,27,0
112,148.75,39.0,28,0
113,148.75,38.0,28,0
114,148.0,37.5,28,0
115,148.0,36.5,28,0
116,147.25,35.5,29,0
117,147.0,34.5,29,0
118,147.0,33.5,29,0
119,148.0,32.5,29,0
120,147.75,32.0,30,0
121,147.75,31.5,30,0
122,148.0,31.0,30,0
123,148.0,30.5,30,0
124,148.75,30.0,31,0
125,148.5,30.0,31,0
126,148.5,29.5,31,0
127,149.0,29.5,31,0
128,148.5,29.0,32,0
129,148.5,28.5,32,0
130,148.25,28.5,32,0
131,148.25,28.0,32,0
132,148.75,27.5,33,0
133,148.75,27.5,33,0
134,148.75,27.5,33,0
135,148.75,27.5,33,0
136,148.75,27.5,34,0
137,149.25,28.0,34,0
138,148.5,27.5,34,0
139,148.5,27.0,34,0
140,148.0,27.0,35,0
141,148.75,28.5,35,0
142,148.75,29.0,35,0
143,148.75,27.5,35,0
144,148.75,28.0,36,0
145,148.5,28.0,36,0
