quarter_second,FHR,UC,second,minute
0,137.25,23.0,0,0
1,137.75,22.5,0,0
2,137.75,22.5,0,0
3,137.75,22.0,0,0
4,137.75,21.0,1,0
5,137.5,21.0,1,0
6,137.5,21.5,1,0
7,137.75,22.0,1,0
8,137.75,22.5,2,0
9,137.5,23.0,2,0
10,137.5,23.5,2,0
11,137.5,23.0,2,0
12,137.75,22.0,3,0
13,137.75,22.5,3,0
14,137.75,22.0,3,0
15,137.75,22.0,3,0
16,136.5,22.0,4,0
17,136.5,22.0,4,0
18,133.75,22.0,4,0
19,133.75,22.5,4,0
20,132.5,23.0,5,0
21,132.5,23.5,5,0
22,132.5,23.0,5,0
23,132.75,22.0,5,0
24,132.75,22.0,6,0
25,133.5,22.0,6,0
26,133.5,22.5,6,0
27,133.75,22.0,6,0
28,133.75,22.0,7,0
29,134.25,22.0,7,0
30,134.25,22.5,7,0
31,135.0,23.0,7,0
32,135.25,24.0,8,0
33,135.25,24.5,8,0
34,135.75,24.5,8,0
35,135.75,24.0,8,0
36,136.5,23.5,9,0
37,136.5,23.5,9,0
38,136.75,23.5,9,0
39,137.5,23.5,9,0
40,137.5,24.0,10,0
41,138.0,25.0,10,0
42,138.0,26.0,10,0
43,138.0,26.0,10,0
44,138.0,25.5,11,0
45,138.75,25.0,11,0
46,138.0,25.0,11,0
47,138.0,25.5,11,0
48,138.5,26.0,12,0
49,138.5,26.0,12,0
50,138.75,26.0,12,0
51,138.75,26.5,12,0
52,138.75,26.0,13,0
53,139.25,26.0,13,0
54,139.25,26.0,13,0
55,139.5,25.5,13,0
56,139.5,25.5,14,0
57,139.25,26.0,14,0
58,137.0,26.0,14,0
59,137.0,26.0,14,0
60,135.5,26.0,15,0
61,135.5,26.0,15,0
62,135.5,26.0,15,0
63,135.5,26.0,15,0
64,135.0,26.0,16,0
65,135.0,26.0,16,0
66,135.25,25.5,16,0
67,135.25,27.0,16,0
68,134.5,28.0,17,0
69,134.5,28.5,17,0
70,133.0,28.0,17,0
71,133.0,28.0,17,0
72,131.75,28.0,18,0
73,131.0,28.5,18,0
74,131.0,29.0,18,0
75,129.5,29.0,18,0
76,129.5,28.5,19,0
77,129.0,28.5,19,0
78,129.0,28.0,19,0
79,129.25,27.0,19,0
80,129.25,27.5,20,0
81,129.5,27.0,20,0
82,129.5,26.0,20,0
83,129.75,26.0,20,0
84,129.75,25.5,21,0
85,130.0,25.0,21,0
86,130.0,24.5,21,0
87,130.0,24.0,21,0
88,130.0,24.0,22,0
89,130.0,25.0,22,0
90,131.5,25.5,22,0
91,131.5,26.0,22,0
92,130.0,26.5,23,0
93,130.0,26.5,23,0
94,130.0,25.0,23,0
95,130.5,24.5,23,0
96,130.5,24.5,24,0
97,130.75,24.0,24,0
98,130.75,24.0,24,0
99,130.75,23.5,24,0
100,130.75,22.5,25,0
101,132.25,22.0,25,0
102,132.25,21.5,25,0
103,132.25,22.5,25,0
104,132.25,23.0,26,0
105,130.5,23.5,26,0
106,130.5,24.0,26,0
107,128.75,24.0,26,0
108,128.75,23.5,27,0
109,127.25,23.0,27,0
110,120.75,23.0,27,0
111,120.75,23.5,27,0
112,115.25,24.0,28,0
113,115.25,23.5,28,0
114,115.25,23.5,28,0
115,112.75,22.5,28,0
116,112.75,21.5,29,0
117,111.25,21.0,29,0
118,111.25,21.0,29,0
119,112.0,22.0,29,0
120,112.0,22.5,30,0
121,114.0,23.5,30,0
122,114.0,23.5,30,0
123,117.75,22.0,30,0
124,117.75,22.5,31,0
125,120.75,21.5,31,0
126,123.75,21.5,31,0
127,123.75,21.5,31,0
128,126.75,21.5,32,0
129,126.75,21.5,32,0
130,127.75,21.0,32,0
131,127.75,22.0,32,0
132,128.0,23.0,33,0
133,128.0,23.5,33,0
134,128.25,23.5,33,0
135,128.25,23.0,33,0
136,128.25,24.5,34,0
137,0.0,23.5,34,0
138,0.0,23.5,34,0
139,0.0,26.0,34,0
140,0.0,24.5,35,0
141,132.25,23.5,35,0
142,132.25,25.0,35,0
143,132.5,24.5,35,0
144,135.0,24.0,36,0
145,135.0,25.5,36,0
146,136.0,26.0,36,0
147,136.0,24.0,36,0
148,135.75,24.0,37,0
149,135.75,24.5,37,0
150,135.5,25.0,37,0
151,135.5,24.0,37,0
152,133.5,23.5,38,0
153,133.5,25.0,38,0
154,132.5,26.5,38,0
155,131.5,25.5,38,0
156,131.5,25.0,39,0
157,131.0,24.5,39,0
158,131.0,25.0,39,0
159,131.0,25.5,39,0
160,131.0,25.0,40,0
161,131.0,25.0,40,0
162,131.0,25.0,40,0
163,131.0,25.0,40,0
164,131.0,25.0,41,0
165,118.75,25.0,41,0
166,118.75,25.0,41,0
167,113.75,27.0,41,0
168,113.75,28.0,42,0
169,108.0,27.5,42,0
170,108.0,27.0,42,0
171,108.0,27.5,42,0
172,106.75,27.5,43,0
173,106.75,28.0,43,0
174,107.25,29.5,43,0
175,107.25,29.5,43,0
176,108.75,29.5,44,0
177,108.75,30.0,44,0
178,111.75,30.0,44,0
179,111.75,30.0,44,0
180,112.75,31.0,45,0
181,112.75,31.5,45,0
182,114.0,31.5,45,0
183,114.0,32.5,45,0
184,114.5,32.5,46,0
185,114.5,32.5,46,0
186,115.25,32.0,46,0
187,115.25,32.0,46,0
188,116.0,35.5,47,0
189,116.0,36.0,47,0
190,118.5,34.5,47,0
191,118.5,34.5,47,0
192,120.75,34.0,48,0
193,120.75,34.0,48,0
194,121.5,34.0,48,0
195,121.5,35.0,48,0
196,122.25,35.5,49,0
197,122.25,35.5,49,0
198,122.25,36.0,49,0
199,122.25,35.5,49,0
200,126.0,35.5,50,0
201,126.0,35.0,50,0
202,127.5,34.5,50,0
203,127.5,37.0,50,0
204,128.25,39.5,51,0
205,128.25,39.0,51,0
206,129.5,38.0,51,0
207,129.5,38.0,51,0
208,129.5,37.5,52,0
209,130.25,38.0,52,0
210,130.0,38.5,52,0
211,130.0,38.5,52,0
212,130.25,38.0,53,0
213,130.25,37.0,53,0
214,129.5,36.5,53,0
215,129.5,36.0,53,0
216,129.25,35.5,54,0
217,129.25,35.0,54,0
218,129.25,34.5,54,0
219,126.0,34.5,54,0
220,126.0,34.0,55,0
221,125.25,34.5,55,0
222,125.25,34.5,55,0
223,123.5,34.0,55,0
224,123.5,34.5,56,0
225,121.5,34.5,56,0
226,121.5,34.0,56,0
227,121.5,33.0,56,0
228,121.5,32.5,57,0
229,122.75,32.5,57,0
230,122.0,32.5,57,0
231,122.0,32.5,57,0
232,122.0,35.5,58,0
233,119.75,37.5,58,0
234,119.75,36.0,58,0
235,119.75,35.0,58,0
236,119.75,35.0,59,0
237,118.75,35.5,59,0
238,118.75,36.0,59,0
239,121.75,35.5,59,0
240,124.75,35.5,60,1
241,124.75,35.5,60,1
242,126.5,35.0,60,1
243,126.5,34.0,60,1
244,126.5,33.5,61,1
245,130.75,33.0,61,1
246,130.75,33.0,61,1
247,132.0,33.5,61,1
248,132.0,32.0,62,1
249,134.0,31.5,62,1
250,134.0,33.5,62,1
251,135.0,36.5,62,1
252,135.75,36.5,63,1
