quarter_second,FHR,UC,second,minute
0,147.0,0.0,0,0
1,147.0,0.0,0,0
2,147.25,0.0,0,0
3,147.5,0.0,0,0
4,147.5,0.0,1,0
5,146.5,0.5,1,0
6,146.5,0.0,1,0
7,145.5,0.0,1,0
8,145.5,0.0,2,0
9,145.5,0.0,2,0
10,145.75,0.0,2,0
11,145.75,0.0,2,0
12,145.75,0.0,3,0
13,145.75,0.0,3,0
14,145.75,0.0,3,0
15,146.0,0.0,3,0
16,146.0,0.0,4,0
17,146.25,0.0,4,0
18,145.0,0.0,4,0
19,145.0,0.0,4,0
20,145.5,0.0,5,0
21,145.5,0.0,5,0
22,146.25,0.0,5,0
23,146.5,0.0,5,0
24,146.5,0.0,6,0
25,147.25,0.0,6,0
26,147.0,0.0,6,0
27,147.0,0.0,6,0
28,147.75,0.5,7,0
29,147.75,1.0,7,0
30,147.5,3.0,7,0
31,147.0,5.0,7,0
32,147.0,5.0,8,0
33,147.25,4.0,8,0
34,147.25,4.0,8,0
35,147.5,4.5,8,0
36,146.75,4.5,9,0
37,146.75,4.0,9,0
38,148.0,3.5,9,0
39,148.25,3.5,9,0
40,148.25,3.5,10,0
41,147.75,3.0,10,0
42,147.75,2.5,10,0
43,148.0,2.0,10,0
44,148.0,2.0,11,0
45,148.0,2.0,11,0
46,147.25,2.0,11,0
47,147.25,3.5,11,0
48,147.25,5.5,12,0
49,148.0,5.0,12,0
50,148.0,4.0,12,0
51,148.5,3.0,12,0
52,149.0,2.5,13,0
53,149.0,2.5,13,0
54,148.75,2.5,13,0
55,148.75,3.0,13,0
56,148.5,4.0,14,0
57,148.0,6.0,14,0
58,148.0,7.0,14,0
59,147.5,7.0,14,0
60,147.5,7.0,15,0
61,147.75,5.5,15,0
62,147.75,4.0,15,0
63,147.75,3.5,15,0
64,148.5,3.5,16,0
65,148.25,3.5,16,0
66,148.25,3.5,16,0
67,148.25,3.0,16,0
68,148.25,2.5,17,0
69,148.5,2.5,17,0
70,148.5,1.5,17,0
71,148.5,1.0,17,0
72,148.25,1.0,18,0
73,148.25,0.5,18,0
74,148.25,0.5,18,0
75,148.25,0.5,18,0
76,148.25,0.5,19,0
77,148.0,0.5,19,0
78,148.0,0.5,19,0
79,148.0,0.5,19,0
80,147.75,0.5,20,0
81,147.75,0.5,20,0
82,147.5,0.5,20,0
83,147.5,0.5,20,0
84,147.5,0.5,21,0
85,147.25,0.5,21,0
86,147.25,0.5,21,0
87,147.0,0.5,21,0
88,147.25,0.5,22,0
89,147.25,0.5,22,0
90,147.5,0.5,22,0
91,147.5,0.5,22,0
92,147.5,0.5,23,0
93,148.0,0.5,23,0
94,148.0,0.5,23,0
95,148.0,0.5,23,0
96,148.0,0.5,24,0
97,148.0,0.5,24,0
98,148.25,0.5,24,0
99,148.25,0.5,24,0
100,148.25,0.5,25,0
101,149.0,0.5,25,0
102,149.0,0.5,25,0
103,149.5,0.5,25,0
104,149.0,0.5,26,0
105,149.0,1.0,26,0
106,148.5,0.5,26,0
107,148.75,0.5,26,0
108,148.75,1.0,27,0
109,148.5,1.5,27,0
110,148.5,2.5,27,0
111,148.5,3.5,27,0
112,147.75,4.5,28,0
113,147.75,5.5,28,0
114,147.5,6.5,28,0
115,147.5,6.5,28,0
116,148.75,5.5,29,0
117,149.25,5.0,29,0
118,149.25,4.5,29,0
119,149.75,4.5,29,0
120,148.75,4.0,30,0
121,148.75,3.5,30,0
122,148.75,3.5,30,0
123,148.75,2.5,30,0
124,149.25,2.5,31,0
125,149.5,1.5,31,0
126,149.5,1.5,31,0
127,149.75,1.0,31,0
128,149.25,2.0,32,0
129,149.25,3.5,32,0
130,149.5,4.5,32,0
131,149.5,6.0,32,0
132,150.75,7.5,33,0
133,148.75,8.5,33,0
134,148.75,8.0,33,0
135,148.75,7.5,33,0
136,149.25,7.0,34,0
137,149.25,5.5,34,0
138,149.0,5.5,34,0
139,149.0,5.0,34,0
140,148.25,4.5,35,0
141,148.25,4.0,35,0
142,148.25,3.5,35,0
143,148.0,2.5,35,0
144,148.0,2.0,36,0
145,148.5,1.5,36,0
146,148.25,2.0,36,0
147,148.25,2.5,36,0
148,148.5,3.0,37,0
149,148.75,4.5,37,0
150,148.75,5.5,37,0
151,150.0,7.0,37,0
152,150.0,7.0,38,0
153,148.5,5.5,38,0
154,148.0,4.0,38,0
155,148.0,4.0,38,0
156,147.25,4.0,39,0
157,147.25,3.5,39,0
158,147.0,3.0,39,0
159,147.25,2.0,39,0
160,147.25,2.0,40,0
161,148.0,0.5,40,0
162,148.25,0.0,40,0
163,148.25,0.5,40,0
164,148.0,2.0,41,0
165,148.0,3.0,41,0
166,147.75,3.5,41,0
167,148.5,4.0,41,0
168,148.5,4.5,42,0
169,148.25,5.0,42,0
170,148.25,6.0,42,0
171,148.0,6.5,42,0
172,148.25,7.0,43,0
173,148.25,7.5,43,0
174,148.25,8.0,43,0
175,148.5,8.0,43,0
176,148.5,7.5,44,0
177,148.75,7.5,44,0
178,148.75,6.5,44,0
179,147.25,5.0,44,0
180,147.75,6.0,45,0
181,147.75,5.0,45,0
182,149.5,3.5,45,0
183,149.25,3.5,45,0
184,149.25,4.5,46,0
185,149.0,4.5,46,0
186,149.0,4.5,46,0
187,149.5,5.0,46,0
188,149.5,4.5,47,0
189,149.5,3.0,47,0
190,150.0,2.5,47,0
191,149.25,2.0,47,0
192,149.25,1.5,48,0
193,149.0,1.5,48,0
194,149.0,1.0,48,0
195,148.75,1.0,48,0
196,148.5,0.5,49,0
197,148.5,0.0,49,0
198,148.25,0.0,49,0
199,148.25,0.0,49,0
200,148.5,0.0,50,0
201,148.75,0.0,50,0
202,148.75,0.0,50,0
203,148.25,0.0,50,0
204,147.75,0.0,51,0
205,147.75,0.0,51,0
206,147.75,0.0,51,0
207,147.75,0.0,51,0
208,148.0,0.0,52,0
209,147.5,0.0,52,0
210,147.5,0.0,52,0
211,148.0,0.5,52,0
212,148.0,1.0,53,0
213,147.5,2.0,53,0
214,148.0,2.0,53,0
215,148.0,1.5,53,0
216,149.0,1.0,54,0
217,149.25,1.0,54,0
218,149.25,0.5,54,0
219,149.5,1.0,54,0
220,149.5,1.0,55,0
221,149.0,1.0,55,0
222,148.0,0.5,55,0
223,148.0,0.0,55,0
224,149.25,0.0,56,0
225,149.25,0.0,56,0
226,149.25,0.0,56,0
227,149.5,0.0,56,0
228,149.5,0.0,57,0
229,149.75,0.0,57,0
230,149.25,0.0,57,0
231,149.25,0.0,57,0
232,149.25,0.0,58,0
233,149.25,0.0,58,0
234,149.25,0.0,58,0
235,150.0,0.0,58,0
236,150.0,0.0,59,0
237,149.25,0.0,59,0
238,149.25,0.0,59,0
239,149.25,0.0,59,0
240,149.25,0.0,60,1
241,149.25,0.0,60,1
242,149.25,0.0,60,1
243,149.5,1.5,60,1
244,149.5,2.0,61,1
245,149.0,0.0,61,1
246,149.0,0.5,61,1
247,149.0,0.5,61,1
248,148.75,0.5,62,1
249,148.75,0.0,62,1
250,148.25,0.0,62,1
251,148.0,0.0,62,1
252,148.0,0.0,63,1
253,149.0,0.0,63,1
254,149.75,0.5,63,1
255,149.75,0.0,63,1
256,149.0,0.0,64,1
257,149.0,0.0,64,1
258,149.0,0.0,64,1
259,148.75,0.0,64,1
260,148.75,0.0,65,1
261,148.5,0.0,65,1
262,148.5,0.0,65,1
263,148.25,0.0,65,1
264,148.0,0.0,66,1
265,148.0,0.0,66,1
266,148.0,0.0,66,1
267,148.0,0.0,66,1
268,148.0,0.0,67,1
269,148.25,0.0,67,1
270,148.25,0.0,67,1
271,148.0,0.0,67,1
272,148.0,0.0,68,1
273,148.0,0.0,68,1
274,148.0,0.0,68,1
275,147.75,0.0,68,1
276,147.75,0.0,69,1
277,148.0,0.0,69,1
278,148.0,0.0,69,1
279,149.0,0.0,69,1
280,148.5,0.0,70,1
281,148.5,0.0,70,1
282,149.75,0.5,70,1
283,150.0,1.0,70,1
284,150.0,1.0,71,1
285,149.75,1.5,71,1
286,149.75,1.5,71,1
287,149.0,1.0,71,1
288,148.5,1.0,72,1
289,148.5,1.0,72,1
290,149.0,0.5,72,1
291,149.0,1.0,72,1
292,149.25,1.0,73,1
293,148.75,0.5,73,1
294,148.75,0.5,73,1
295,148.75,0.5,73,1
296,149.0,0.0,74,1
297,149.0,0.0,74,1
298,148.5,0.0,74,1
299,148.5,0.0,74,1
300,148.5,0.0,75,1
301,148.25,0.5,75,1
302,148.25,0.5,75,1
303,149.0,0.5,75,1
304,149.0,0.5,76,1
305,148.75,0.5,76,1
306,149.0,0.5,76,1
307,149.0,0.5,76,1
308,148.5,1.0,77,1
309,148.25,1.0,77,1
310,148.25,1.0,77,1
311,148.25,1.0,77,1
312,148.25,1.0,78,1
313,148.25,1.0,78,1
314,148.25,1.0,78,1
315,148.25,0.5,78,1
316,148.0,0.5,79,1
317,147.5,0.0,79,1
318,147.5,0.0,79,1
319,148.25,0.0,79,1
320,148.25,0.0,80,1
321,148.5,0.0,80,1
322,148.25,0.0,80,1
323,148.25,0.0,80,1
324,148.25,0.0,81,1
325,148.25,0.0,81,1
326,148.25,0.0,81,1
327,148.25,0.0,81,1
328,148.25,0.0,82,1
329,148.25,0.0,82,1
330,148.25,0.0,82,1
331,148.25,0.0,82,1
332,148.25,0.0,83,1
333,148.25,0.0,83,1
334,148.25,0.0,83,1
335,148.25,0.5,83,1
336,148.25,0.5,84,1
337,147.5,0.5,84,1
338,147.5,0.5,84,1
339,148.0,0.5,84,1
340,150.0,1.0,85,1
341,150.0,2.0,85,1
342,150.0,2.5,85,1
343,149.25,2.5,85,1
344,149.25,2.5,86,1
