quarter_second,FHR,UC,second,minute
0,147.25,3.5,0,0
1,147.25,2.5,0,0
2,147.25,2.0,0,0
3,147.25,1.5,0,0
4,148.5,3.0,1,0
5,159.25,4.0,1,0
6,159.25,5.5,1,0
7,159.5,7.5,1,0
8,159.5,6.5,2,0
9,159.5,4.0,2,0
10,159.5,3.0,2,0
11,159.5,2.5,2,0
12,159.5,2.0,3,0
13,159.5,2.0,3,0
14,159.5,4.5,3,0
15,159.5,5.0,3,0
16,159.5,3.5,4,0
17,159.5,2.5,4,0
18,0.0,3.0,4,0
19,0.0,4.0,4,0
20,0.0,5.5,5,0
21,0.0,6.0,5,0
22,0.0,3.5,5,0
23,0.0,3.0,5,0
24,0.0,4.0,6,0
25,0.0,6.0,6,0
26,0.0,7.5,6,0
27,0.0,8.0,6,0
28,0.0,5.5,7,0
29,0.0,5.0,7,0
30,0.0,4.5,7,0
31,0.0,5.5,7,0
32,0.0,7.0,8,0
33,0.0,8.0,8,0
34,0.0,9.0,8,0
35,0.0,6.5,8,0
36,0.0,5.5,9,0
37,0.0,5.0,9,0
38,0.0,5.5,9,0
39,0.0,4.0,9,0
40,0.0,4.0,10,0
41,0.0,4.5,10,0
42,0.0,4.5,10,0
43,0.0,3.5,10,0
44,0.0,4.0,11,0
45,0.0,4.0,11,0
46,0.0,5.0,11,0
47,0.0,6.5,11,0
48,0.0,7.5,12,0
49,0.0,6.5,12,0
50,0.0,6.5,12,0
51,0.0,8.0,12,0
52,0.0,8.5,13,0
53,0.0,9.5,13,0
54,0.0,9.5,13,0
55,0.0,9.0,13,0
56,0.0,9.0,14,0
57,0.0,9.0,14,0
58,0.0,9.0,14,0
59,0.0,9.0,14,0
60,0.0,9.5,15,0
61,0.0,9.5,15,0
62,0.0,9.0,15,0
63,0.0,8.5,15,0
64,0.0,8.5,16,0
65,0.0,8.5,16,0
66,0.0,9.0,16,0
67,138.75,10.5,16,0
68,138.75,12.0,17,0
69,137.75,13.0,17,0
70,137.75,11.5,17,0
71,137.5,11.5,17,0
72,137.5,11.5,18,0
73,134.75,12.5,18,0
74,134.75,14.0,18,0
75,142.75,15.0,18,0
76,142.75,15.0,19,0
77,132.75,13.5,19,0
78,130.25,12.5,19,0
79,130.25,11.5,19,0
80,125.75,11.0,20,0
81,125.75,11.0,20,0
82,125.75,11.0,20,0
83,125.75,11.0,20,0
84,125.75,11.0,21,0
85,125.75,10.5,21,0
86,125.75,10.0,21,0
87,126.0,10.5,21,0
88,126.0,12.5,22,0
89,125.75,13.5,22,0
90,125.75,14.5,22,0
91,125.75,13.0,22,0
92,0.0,11.5,23,0
93,0.0,11.5,23,0
94,0.0,11.5,23,0
95,0.0,11.5,23,0
96,0.0,12.5,24,0
97,0.0,14.5,24,0
98,0.0,15.0,24,0
99,0.0,12.5,24,0
100,0.0,11.0,25,0
101,0.0,10.0,25,0
102,0.0,10.0,25,0
103,0.0,10.0,25,0
104,0.0,10.0,26,0
105,0.0,10.5,26,0
106,0.0,10.5,26,0
107,0.0,10.5,26,0
108,0.0,12.5,27,0
109,0.0,13.0,27,0
110,0.0,12.5,27,0
111,0.0,10.0,27,0
112,0.0,10.5,28,0
113,0.0,12.0,28,0
114,0.0,13.0,28,0
115,0.0,14.5,28,0
116,0.0,13.0,29,0
117,0.0,13.0,29,0
118,0.0,13.0,29,0
119,0.0,12.0,29,0
120,0.0,11.5,30,0
121,0.0,11.5,30,0
122,0.0,11.5,30,0
123,0.0,12.0,30,0
124,0.0,12.0,31,0
125,0.0,11.5,31,0
126,0.0,11.5,31,0
127,0.0,11.0,31,0
128,0.0,10.5,32,0
129,0.0,10.5,32,0
